settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,22576.0,611.0981033125279,2019.5790844972428,2630.6771878097707,25.94439664915857,3586.0,4019.988623124048,19919.378415541072,16333.378415541072,12313.389792417023,176.1057939740037,80.8215805503064,88.68578129494065,98.24544304997212,0.0
2,00:30,22056.0,633.8204342439391,1806.808196956417,2440.6286312003563,0.0,3592.0,4130.203818621745,19615.37136879964,16023.371368799642,11893.167550177895,170.4912315630584,80.07206482089616,87.09596558306265,97.83364908134728,0.0
3,01:00,22275.0,651.0447130832312,1589.3156425292286,2240.36035561246,0.0,3610.0,4236.42782758035,20034.639644387546,16424.639644387542,12188.211816807192,166.4811030752396,77.20209402879942,84.51030020331771,94.15747474982145,0.0
4,01:30,22578.0,627.4475593737299,1494.4402037384175,2121.887763112148,0.0,3626.0,4237.148909710124,20456.112236887853,16830.112236887853,12592.96332717773,167.56059166575278,79.67557732691333,87.2919084841149,97.0675828738709,0.0
5,02:00,21970.0,605.7236238235173,1334.179528190027,1939.9031520135445,1.800727838408311,3642.0,4387.816468302542,20028.296120148047,16386.296120148047,11998.479651845504,166.80352743507163,79.62503084843965,86.65239408519363,96.79304775683754,0.0
6,02:30,21665.0,627.4176739378439,1252.397154504496,1879.81482844234,1.9743779913705688,3658.0,4339.679907554608,19783.21079356629,16125.21079356629,11785.530886011682,165.19509750706433,78.38588417993137,85.08872479019125,95.10034546227958,0.0
7,03:00,20720.0,611.1562018235966,1149.9197953201704,1761.075997143767,2.6751559505695264,3678.0,4060.344278819717,18956.248846905663,15278.248846905664,11217.904568085944,161.78678017006305,76.82578034912267,82.71780758162781,92.68991319310366,0.0
8,03:30,20344.0,597.5298549920901,1197.8347359011789,1795.364590893269,2.5418421478487474,3688.0,4156.0130531608265,18546.093566958883,14858.093566958883,10702.080513798055,160.58269618192836,75.35311640141924,80.05540952659351,89.23405871967569,0.0
9,04:00,20028.0,581.4061329674561,1356.031014748544,1937.4371477160005,0.3454450053009485,3705.0,4056.202750209628,18090.2174072787,14385.217407278698,10329.01465706907,156.05299933859305,74.08947345433975,78.57537422721836,88.56866391066464,0.0
10,04:30,19790.0,651.512663242609,1400.918087138031,2052.4307503806403,5.051794250474954,3718.0,3155.9146454965235,17732.517455368885,14014.517455368885,10858.602809872362,156.67110885997704,74.64359989999642,78.99039335402524,87.02149220883285,0.0
11,05:00,19749.0,692.0372102465178,1542.9375493375196,2234.974759584037,5.271409093996254,3736.0,2518.739169230323,17508.753831321967,13772.753831321968,11254.014662091644,157.61533369784414,74.89781549033444,79.69504086870201,88.27223448580362,0.0
