settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,20825.0,1716.9995647262376,8400.281135750094,10117.28070047633,0.044848550912393,3318.0,4489.872715075775,10707.674450972756,7389.674450972756,2899.801735896981,134.06935475199228,33.20702247496047,69.56746046794382,78.1112503659716,0.0
2,00:30,20502.0,1591.1066415609723,8096.231006177791,9687.337647738765,2.263065083637177,3319.0,4261.255986219794,10812.3992871776,7493.399287177601,3232.143300957807,130.32076072472813,33.65754382259184,68.88281253921093,79.23002319147831,0.0
3,01:00,20410.0,1636.4814316879467,8253.393561622257,9889.874993310204,6.844063786461442,3323.0,4035.393978288421,10513.280942903337,7190.280942903335,3154.886964614914,127.5980127617824,30.299502463065306,66.06774566051155,79.2432438049924,0.0
4,01:30,20435.0,1711.1730047129056,8005.59579595053,9716.768800663436,7.421129777746733,3327.0,4101.286448779478,10710.810069558816,7383.810069558816,3282.5236207793387,128.080760502897,30.40378791987069,67.62242103420947,79.04404511763113,0.0
5,02:00,20211.0,1720.1565722715457,7752.25078778622,9472.407360057765,7.200800500973476,3330.0,3948.006460414477,10731.39183944126,7401.391839441261,3453.3853790267844,127.65977538370464,30.059426662213664,68.14609322806999,78.77946052724627,0.0
6,02:30,19506.0,1665.0194783014388,8048.348662007141,9713.36814030858,5.89775130861739,3334.0,3866.123443584224,9786.734108382803,6452.734108382803,2586.610664798579,124.2801223381919,27.955490081400608,62.87460333053478,77.27754874879727,0.0
7,03:00,19076.0,1614.8430679301866,7867.153533055296,9481.996600985483,4.25622113544497,3329.0,3854.836309638336,9589.747177879071,6260.747177879071,2405.910868240736,124.72400103279676,28.903212689782126,61.55550805760741,76.57874071741733,0.0
8,03:30,18914.0,1725.11230954677,7998.752214822933,9723.864524369705,0.0,3333.0,3618.805355574797,9190.135475630295,5857.135475630297,2238.3301200555,125.38856069820156,26.061340877416487,58.51561936664523,75.30452969122089,0.0
9,04:00,18481.0,1781.8297556063922,8268.036742520077,10049.866498126468,8.69738969649322,3330.0,3196.070448136318,8422.436112177038,5092.436112177038,1896.36566404072,126.72417674489694,25.02828640978981,51.65300104839736,74.02774128289795,0.0
10,04:30,18329.0,1656.4765540283524,7711.045123196578,9367.52167722493,8.210112377404085,3336.0,2579.3561917728625,8953.268210397666,5617.268210397666,3037.9120186248037,128.74278230230453,28.50482976705144,61.75748819652705,77.69080515158498,0.0
11,05:00,18736.0,1594.0460410036444,6313.666967703888,7907.713008707533,10.322271998202762,3334.0,2732.7613287634035,10817.964719294265,7483.964719294265,4751.203390530862,134.56317435030616,41.64295218747267,76.1339731811369,83.77364005519455,0.0
