settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21854.0,2658.613112772493,12563.567164129332,15222.180276901823,0.0,4945.0,90.06160360823266,6631.819723098175,1686.819723098175,1596.7581194899424,132.51904479310025,23.31895716355185,45.17949741148256,72.17589304378063,0.0
2,00:30,20589.0,2863.8861093577016,12586.91339460375,15450.79950396145,0.0,4944.0,293.5239937752219,5138.200496038549,194.2004960385493,-99.3234977366726,129.87511941925666,15.39309911600365,33.73311716676125,59.66746150675621,0.0
3,01:00,20430.0,2692.3436529622954,12582.911294413963,15275.25494737626,0.0,4937.0,260.624108262962,5154.745052623741,217.7450526237408,-42.87905563922124,129.31249575444542,16.072317454869186,32.50647732431666,60.104285856920896,0.0
4,01:30,20255.0,2479.549500240422,11791.54916526338,14271.0986655038,0.0,4934.0,1917.7750647173705,5983.901334496199,1049.9013344961986,-867.8737302211719,129.49595533880412,15.085561297194303,39.36928864263755,65.91447362714727,0.001
5,02:00,19829.0,2081.288002782848,10100.726088293142,12182.014091075993,0.0,4938.0,3152.44889168802,7646.985908924009,2708.985908924009,-443.4629827640106,132.02213740769085,17.999612757988714,44.74526446101414,70.57024560024443,0.001
6,02:30,19142.0,2185.671329456268,9819.638352216843,12005.309681673112,0.0,4939.0,2354.585802056589,7136.690318326888,2197.690318326888,-156.89548372970103,133.1056008753274,13.991743558211333,36.042103520791045,67.152509230994,0.003
7,03:00,19261.0,2347.2293437751,9628.497778082412,11975.727121857512,0.0,4934.0,1542.7608146452278,7285.272878142488,2351.2728781424885,808.5120634972607,128.04949603914716,19.19190104635782,40.62394245273529,70.79489671505752,0.001
8,03:30,19008.0,2303.5498605240427,9629.945462655262,11933.495323179304,0.0,4943.0,1685.9446082067084,7074.504676820696,2131.504676820696,445.56006861398737,127.8428461470118,16.65950891066087,37.72725819633772,66.65185836882831,0.002
9,04:00,18570.0,2399.6133745612333,10042.453088591166,12442.0664631524,0.0,4944.0,1290.563816772835,6127.9335368476,1183.9335368476004,-106.63027992523462,130.01784516387457,13.918571232208238,32.93593894023233,64.07360249823293,0.0
10,04:30,18209.0,2239.57298865351,9491.660352156005,11731.233340809516,1.7065380916333257,4938.0,735.4741293433947,6476.060121098852,1538.0601210988516,802.5859917554569,129.60792561046244,16.719463196117115,41.19969069620329,67.56418212616326,0.0
11,05:00,17767.0,2215.63561277126,8959.03107014243,11174.66668291369,2.8901652416629493,4941.0,742.32837616555,6589.443151844647,1648.4431518446472,906.1147756790972,130.37020802251175,18.54325337653144,38.73551682827639,67.55200472436239,0.0
12,05:30,17782.0,2113.378163657717,8750.09715112005,10863.475314777766,1.327113141178658,4937.0,1331.9825735502643,6917.197572081055,1980.1975720810551,648.2149985307906,135.46471223787665,23.15005678236597,47.1047657724351,73.00052238905738,0.0
13,06:00,18184.0,1863.714971564252,8018.934971722186,9882.649943286438,2.588530542857355,4946.0,1497.3927472826126,8298.761526170705,3352.761526170705,1855.3687788880925,142.13930547261117,28.25514853128175,54.2569723952044,75.78443460323162,0.0
14,06:30,18607.0,1987.5773637284572,7950.710228969343,9938.2875926978,76.79650424646589,4939.0,1654.9027845187766,8591.915903055733,3652.915903055733,1998.0131185369564,145.31335109607508,31.44287061891946,62.28512961464922,85.7321996190344,0.0
15,07:00,19369.0,1922.230891538138,7325.176448480942,9247.40734001908,233.94018380092572,4943.0,2576.76942981542,9887.652476179996,4944.652476179996,2367.883046364576,148.3740307822464,40.32070322193879,74.81930474168703,91.95905241181693,0.0
16,07:30,19713.0,1952.778328219528,8082.431883964284,10035.21021218381,976.3355821042126,4942.0,3434.9195885386293,8701.454205711976,3759.454205711976,324.5346171733468,147.38134826652322,33.75721466211782,64.79316710014103,85.38023358730928,0.0
17,08:00,20028.0,1985.158763642228,8573.523014344426,10558.681777986654,1720.2873041436326,4942.0,3863.5715204230414,7749.030917869713,2807.030917869713,-1056.5406025533289,146.75626128115402,27.43278908102974,59.32479948648645,84.53020990336124,0.0
18,08:30,19865.0,1972.10382158291,8455.698296332454,10427.802117915364,2196.0924444304555,4947.0,3913.9458018177593,7241.10543765418,2294.10543765418,-1619.8403641635796,143.3121000630285,19.701311353390132,55.88472398120612,80.96562711457847,0.0
19,09:00,19628.0,2093.5882316355933,8420.518850315482,10514.107081951077,3037.94868853833,4948.0,4098.59425359586,6075.944229510595,1127.9442295105946,-2970.6500240852656,142.04527418411135,2.6215932073470207,39.03998174761031,69.41990736612073,0.041
20,09:30,19514.0,2328.0525194871666,9062.050008623932,11390.102528111098,3766.2804341701753,4950.0,4251.296050345662,4357.617037718726,-592.3829622812736,-4843.679012626935,138.27397604343022,-2.299110233715834,23.72153601345101,63.99101296968096,0.188
21,10:00,19242.0,2686.592085013146,9112.462968059275,11799.05505307242,4951.069591386064,4944.0,4384.704418499939,2491.875355541517,-2452.124644458483,-6836.829062958422,136.4018385187358,-1.0067730247486688,14.218772021549364,51.26472719531128,0.136
22,10:30,18988.0,2886.4411135698083,9481.915222830312,12368.35633640012,5874.703287743397,4944.0,4037.6484726231583,744.940375856484,-4199.059624143516,-8236.708096766673,138.8029636925942,-9.462250874418984,1.9269365677038004,40.87047151379984,0.463
23,11:00,18746.0,2973.89658073059,10136.649169381968,13110.545750112558,6913.718550936109,4950.0,4101.028037733017,-1278.264301048668,-6228.264301048668,-10329.292338781685,137.3075416898099,-13.194030209226575,-5.349018102340581,16.335250816121636,0.698
24,11:30,18437.0,3019.483174463171,11099.45764728548,14118.940821748649,7584.306610775935,4956.0,3579.174334743117,-3266.2474325245857,-8222.247432524586,-11801.421767267702,131.0379438010169,-9.58184222287339,-3.991546168787871,8.932006117924137,0.65
25,12:00,18481.0,3186.9318834930377,11666.474247577617,14853.406131070657,7768.849082570997,4960.0,3363.557942479955,-4141.2552136416525,-9101.255213641653,-12464.813156121609,126.1798472604391,-8.54662826310021,-3.775608091511184,9.250353610139683,0.656
26,12:30,18397.0,3149.927209295128,11517.05644064518,14666.983649940306,8059.086559960506,4963.0,3475.3284738428424,-4329.070209900812,-9292.070209900812,-12767.398683743657,129.33634520428706,-10.936765271968522,-5.641453215162949,12.213051919683528,0.645
27,13:00,18227.0,2832.69479739803,10567.52894025445,13400.22373765248,8025.615146884806,4952.0,3567.493936792287,-3198.838884537283,-8150.838884537283,-11718.33282132957,132.8414004675486,-16.110230557624522,-8.393658269570974,8.972284900679343,0.711
28,13:30,18032.0,3102.1675590970776,10770.65061129119,13872.818170388267,7449.385425248637,4959.0,3023.51461828773,-3290.203595636904,-8249.203595636904,-11272.718213924634,136.27937893849764,-16.557043403426913,-11.256279096541842,4.430948714580116,0.821
29,14:00,17959.0,3041.906740082363,10070.62139881863,13112.528138900992,7138.560116473196,4962.0,3303.3109240639533,-2292.0882553741903,-7254.08825537419,-10557.399179438144,142.23285458768348,-15.31087185380754,-10.141370969402251,7.594255857389169,0.717
30,14:30,17735.0,3017.012185379388,10420.613590366163,13437.625775745551,6369.270439440156,4958.0,2678.633606505955,-2071.896215185709,-7029.896215185709,-9708.529821691664,149.80912642837217,-16.377988518187248,-11.97391900662339,7.7396015182059585,0.754
31,15:00,18200.0,3018.1182928490684,9369.986374423048,12388.104667272117,5575.510294602676,4960.0,2576.2487328153693,236.38503812520503,-4723.614961874795,-7299.863694690164,154.15980590377416,-9.23257181667497,-1.33193901453052,37.37202102886336,0.521
32,15:30,19297.0,3277.660665982223,9684.549464364896,12962.21013034712,5364.805856685548,4961.0,1906.0072483376384,969.984012967332,-3991.015987032668,-5897.023235370306,160.53042960554836,-2.53277265287601,12.324892673422324,51.50122839786211,0.253
33,16:00,20462.0,3500.790284061884,10287.980361480117,13788.770645542,4709.489272074271,4954.0,1145.7630018397783,1963.740082383727,-2990.259917616273,-4136.022919456052,163.44427448587615,-2.022104828432145,17.23698610115713,54.41126956616582,0.169
34,16:30,22179.0,3337.4839109729087,10011.437459044308,13348.921370017217,3960.156702429848,4955.0,1641.9655739313127,4869.921927552936,-85.07807244706419,-1727.043646378377,162.33637981658111,17.64495942598209,56.35683398937485,75.60488219840254,0.003
35,17:00,23730.0,3223.7089267915503,9666.428820743618,12890.13774753517,3138.052512112385,4949.0,2141.60338529343,7701.809740352446,2752.809740352446,611.206355059016,165.0392956220391,33.26397625206549,62.82509723471513,84.1421735676001,0.001
36,17:30,24262.0,3059.304948520988,9007.951829459613,12067.2567779806,2526.7318646848016,4957.0,1759.3724844172914,9668.011357334595,4711.011357334597,2951.638872917306,169.95034732912578,53.197685504490565,77.96635449657406,93.9469961395006,0.004
37,18:00,24967.0,3240.312343200964,8977.573187403219,12217.885530604182,1853.2823851507883,4953.0,1731.7355231364857,10895.83208424503,5942.83208424503,4211.096561108545,171.41515748676017,58.179541727808754,81.98225211864349,97.83794482774496,0.0
38,18:30,26156.0,3051.40736853967,8883.904886721079,11935.31225526075,1088.2166740665164,4950.0,1863.66035917904,13132.471070672736,8182.471070672735,6318.810711493695,171.77207422321607,65.65008261207181,93.15149277916709,103.32841184490891,0.0
39,19:00,26772.0,3103.605179739873,9122.60435609875,12226.20953583862,546.3037858160853,4954.0,2035.804634226795,13999.486678345293,9045.486678345293,7009.682044118497,171.91624133140414,77.98188630424612,98.36966614554188,111.35826611268736,0.0
40,19:30,27115.0,3099.437370024316,9121.30424658222,12220.741616606536,247.3833038689663,4952.0,2246.908595088669,14646.875079524498,9694.875079524498,7447.966484435828,165.16559953823392,71.78099662107293,94.51507271354626,107.29125133839584,0.0
41,20:00,27114.0,2862.695779970795,10202.447104883327,13065.142884854122,8.862156227054353,4952.0,2221.7933445729145,14039.994958918824,9087.994958918824,6866.20161434591,166.45132695597934,65.09714557564412,89.1203761631614,99.0573954998244,0.0
42,20:30,26829.0,2983.6723492776773,11100.785852311445,14084.45820158912,0.8519298825002367,4946.0,2583.7279632707105,12743.68986852838,7797.6898685283795,5213.961905257669,169.19392963276172,60.263553805267975,84.11998162443794,94.00419840339714,0.0
43,21:00,26693.0,2665.323139445194,10729.45084453594,13394.773983981131,0.0,4945.0,2935.250283334789,13298.226016018869,8353.226016018867,5417.975732684078,173.57915410854457,61.42800870587841,81.07746612976763,88.23938976062574,0.0
44,21:30,25765.0,3154.6993146138707,11528.206854988734,14682.906169602604,0.0,4952.0,1736.757832483424,11082.093830397396,6130.093830397396,4393.335997913972,168.06837266021677,47.42477963093236,71.68664318951915,80.57409556836697,0.0
45,22:00,24352.0,3484.056006880666,11354.136136182056,14838.19214306272,0.0,4951.0,1055.6722882053923,9513.80785693728,4562.807856937279,3507.1355687318865,168.0078756797756,37.24406961502709,56.96172438589166,73.64107209150367,0.0
