settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,20328.0,1063.1808524968046,4323.026263267968,5386.207115764772,2.3361444470728427,3568.0,4196.641419864661,14939.456739788156,11371.456739788156,7174.815319923494,155.70519306763902,68.06736655562041,78.29989838022769,86.51392910181953,0.0
2,00:30,20487.0,1018.2112665978976,4488.326793893997,5506.538060491895,0.0,3564.0,3944.5162088565294,14980.461939508106,11416.461939508106,7471.945730651577,152.62879681051373,65.51297061368513,77.37622758106774,86.72706586451595,0.0
3,01:00,20184.0,1034.7811183945275,4869.905302911533,5904.686421306061,1.8183041307535184,3568.0,3747.855648702227,14277.495274563184,10709.495274563184,6961.639625860958,149.59804499134898,65.61864049033476,76.96222221469466,85.44366477698391,0.0
4,01:30,20383.0,1077.954663183292,4850.938690075259,5928.893353258551,4.117006817312418,3564.0,3534.343659255839,14449.989639924135,10885.989639924135,7351.645980668298,148.54858708625838,65.10371604965351,76.71171445999747,84.64062315104299,0.0
5,02:00,20041.0,1150.588043804981,4966.757642976097,6117.345686781077,9.599927109930755,3564.0,3556.672335139846,13914.054386108992,10350.054386108992,6793.382050969146,144.50705502209934,65.46009134280348,77.21355203729124,84.19030546083407,0.0
6,02:30,19763.0,1176.9635486487944,5296.554617553821,6473.518166202615,7.910731059188726,3566.0,3473.666600044849,13281.571102738197,9715.571102738197,6241.904502693346,143.15409695074894,61.72944870143735,76.56140486917029,83.95036733216165,0.0
7,03:00,19227.0,1190.0394148697646,5675.0456400756375,6865.085054945403,5.972465189721271,3563.0,3431.652999697477,12355.942479864876,8792.942479864876,5361.289480167399,140.41164957883228,53.49259941175341,75.59004613168119,82.23048683028296,0.0
8,03:30,18823.0,1216.4222770417546,5650.69599049951,6867.118267541265,4.4420898722265,3567.0,3532.2604216934465,11951.439642586509,8384.439642586509,4852.179220893062,141.56123217608376,54.42019186543727,75.5458077830682,81.92031924683549,0.0
9,04:00,18414.0,1192.47495665147,5377.124009994138,6569.598966645608,5.824329217755789,3560.0,3270.3120265912803,11838.576704136636,8278.576704136636,5008.264677545356,142.9700862003161,54.21772635681747,75.98861171379018,83.06382513092012,0.0
10,04:30,18852.0,1175.1289619787,5526.031566148988,6701.160528127688,6.452822688957799,3560.0,2603.801187744268,12144.386649183354,8584.386649183354,5980.585461439086,144.00724245023983,59.59264696232801,77.74496751783671,84.49274479282076,0.0
11,05:00,19090.0,1213.310593505572,5672.779075803638,6886.08966930921,5.369879928554222,3564.0,1971.9676618170072,12198.540450762235,8634.540450762237,6662.57278894523,145.0418674563689,56.4127989158082,76.97115432309435,83.88545577790028,0.0
12,05:30,19457.0,1171.3406468213818,5632.22558175804,6803.5662285794215,5.28726410986937,3568.0,1933.5709970013868,12648.14650731071,9080.14650731071,7146.575510309323,145.5201848918764,63.8884342027845,80.07980574691996,86.8263698106231,0.0
13,06:00,21698.0,1159.8801354175298,5562.017824039844,6721.897959457374,9.155037971742162,3567.0,1795.2371919428767,14966.947002570883,11399.947002570883,9604.709810628006,150.34042114991428,71.57300021127374,82.86440940494481,90.86080135238112,0.0
14,06:30,23044.0,1296.9442579922725,5954.277731195569,7251.221989187841,53.0377364623065,3567.0,2024.685514434737,15739.740274349851,12172.740274349851,10148.054759915116,153.22468781318048,80.67569557544083,94.96129657542346,102.43942770214508,0.0
15,07:00,24803.0,1367.6281275286603,6171.430309322865,7539.058436851525,87.21265231819557,3570.0,2491.874585211904,17176.72891083028,13606.72891083028,11114.854325618377,154.49907929420587,89.03445569608664,97.34867946063196,107.2752787489065,0.0
16,07:30,25770.0,1214.2572886243308,5806.470825670022,7020.728114294353,787.9254428629716,3567.0,3489.3711421970465,17961.346442842674,14394.346442842674,10904.975300645629,160.2841354642534,90.48524248990957,97.6863617244472,110.34639879690803,0.0
17,08:00,26196.0,1078.655730786203,4822.139891852766,5900.795622638969,1515.3798635686142,3571.0,4249.482257685389,18779.824513792417,15208.824513792417,10959.342256107027,161.698936789548,89.41244301758644,96.5690215755314,108.65748464015996,0.0
18,08:30,26473.0,1029.4565067771796,5135.5951498339855,6165.0516566111655,2019.435322773017,3568.0,4875.13789198424,18288.513020615817,14720.513020615816,9845.375128631578,161.22678474549178,84.30493132551061,91.33760654450664,102.84970904058564,0.0
19,09:00,26921.0,1046.3881980913186,5256.0161370152255,6302.404335106544,2779.076794846506,3565.0,5281.896289352017,17839.51887004695,14274.518870046952,8992.622580694933,161.93446600125142,79.59476965739425,85.71397704648179,95.65640647695494,0.0
20,09:30,25842.0,1055.9221566442957,5045.846223837856,6101.768380482152,3031.599874462627,3564.0,5562.151481666572,16708.631745055223,13144.631745055223,7582.480263388651,158.3370689961773,74.87802970952265,82.51775674534902,91.31713930132452,0.0
21,10:00,25184.0,976.0065309323334,4800.861835780331,5776.868366712664,2961.824951186142,3559.0,5693.484791489023,16445.306682101196,12886.306682101196,7192.821890612173,159.6326202021912,73.6439211686685,83.48923027550107,91.55901356321142,0.0
22,10:30,24909.0,1084.0552145949812,5310.081118460441,6394.136333055422,3725.843364965292,3560.0,5972.827805189902,14789.020301979286,11229.020301979286,5256.192496789384,159.62332402571826,71.62557640292857,82.20417732410453,88.70077561746697,0.0
23,11:00,24885.0,1298.8532610513837,5522.936966954907,6821.790228006291,4312.083597167364,3563.0,5901.871026324746,13751.126174826346,10188.126174826346,4286.2551485016,159.3751944494307,67.77086041964998,80.8105080330352,86.67097954230204,0.0
24,11:30,24816.0,1278.2656736921294,5399.925683822558,6678.191357514688,4938.950763145688,3559.0,5635.186756171408,13198.857879339625,9639.857879339625,4004.671123168215,155.8754173403506,66.53404311922199,80.90665718748065,86.74302171578145,0.0
25,12:00,24677.0,1296.8794610404354,5381.018778230453,6677.898239270889,5694.654029267702,3561.0,6050.795635389363,12304.447731461409,8743.447731461409,2692.6520960720454,162.73223479954189,58.77913335256326,79.7169600544894,85.6158433169486,0.0
26,12:30,23898.0,1381.802117460467,5413.79090747317,6795.593024933636,5449.407151896702,3569.0,5905.325567377682,11652.999823169665,8083.999823169663,2178.6742557919806,166.4053236830205,56.09795775940021,77.11680970365788,83.60816266923308,0.0
27,13:00,23604.0,1395.3757008759812,5561.681552517974,6957.057253393955,5187.198527701003,3563.0,5948.438664673539,11459.744218905042,7896.744218905042,1948.3055542315024,166.9603367391402,62.1233318593831,77.3536108310856,83.76129140065083,0.0
28,13:30,23266.0,1400.3968777647046,5582.905652297443,6983.302530062148,5971.856945540702,3565.0,5617.414725026628,10310.84052439715,6745.84052439715,1128.4257993705223,173.8472637488792,53.61732484948696,75.84451912703436,81.14289040500029,0.0
29,14:00,23254.0,1298.9010359699907,6322.682643395238,7621.583679365229,6659.906096048234,3564.0,5031.054032511127,8972.510224586538,5408.510224586538,377.4561920754113,174.03385466088238,46.92713323130496,73.4572732107323,79.09957714531382,0.0
30,14:30,22693.0,1601.0146885517784,6481.772493790531,8082.78718234231,5549.191848893239,3566.0,4666.253004174682,9061.020968764453,5495.020968764451,828.7679645897688,179.15284630097963,44.84577125671168,76.91147025419254,82.84210060752024,0.0
31,15:00,22454.0,1778.8137488076577,6965.63534704644,8744.449095854097,5172.639821145532,3560.0,3667.3858617466426,8536.91108300037,4976.91108300037,1309.5252212537275,173.37838027958054,41.62505027354155,78.58489094608518,85.08568845486562,0.0
32,15:30,22986.0,2138.9376802525844,7495.209116966438,9634.146797219022,4739.806295856819,3556.0,3466.9070691511347,8612.046906924159,5056.046906924159,1589.1398377730245,178.05273227456354,40.74953284550283,72.38469920825094,86.6676727540742,0.0
33,16:00,24023.0,2482.978237844961,7988.691801316025,10471.670039160985,4292.605167978443,3557.0,3358.0895925367145,9258.724792860572,5701.724792860572,2343.6352003238576,174.46513183788005,48.1609399784735,75.50309785443605,89.66636784344618,0.0
