settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,22500.0,1291.2141669386233,7362.815367231549,8654.029534170173,0.0,3789.0,2685.7822831848875,13845.970465829829,10056.970465829829,7371.188182644939,146.22092874392416,68.77800034778258,79.460147311276,84.74477199754038,0.0
2,00:30,22057.0,1397.5050648650167,7021.435486463888,8418.940551328906,0.0,3793.0,3067.1634496905185,13638.059448671094,9845.059448671094,6777.895998980575,143.39293566701593,66.4986529049618,79.35976679184512,84.8791432347743,0.0
3,01:00,21494.0,1392.9041799846605,7598.951108317934,8991.855288302595,0.2402488044800383,3792.0,3009.4614709919083,12501.904462892924,8709.904462892924,5700.442991901016,141.2933869895176,57.54737855869982,75.97701965024942,81.50623199802602,0.0
4,01:30,21079.0,1324.584975110568,7435.703040673749,8760.288015784317,1.2704655439375143,3792.0,2842.236983770864,12317.441518671743,8525.441518671745,5683.204534900881,140.4582390261854,54.80853118238003,75.31380171239525,81.35265950707837,0.0
5,02:00,21082.0,1297.348651928044,6919.599475487746,8216.94812741579,1.1185279393498715,3791.0,2737.220076822798,12863.93334464486,9072.93334464486,6335.713267822062,144.5666172041933,67.37772463705522,79.05842079849606,85.04014313251972,0.0
6,02:30,20741.0,1280.358421756052,6665.221231817178,7945.57965357323,1.2010345012599748,3790.0,2734.552187824332,12794.21931192551,9004.21931192551,6269.667124101177,144.62186872156798,65.76561365209314,78.8327337175804,84.55652655913613,0.0
7,03:00,20209.0,1246.8278089146731,6380.797979494153,7627.625788408826,2.731001765540741,3785.0,2548.41560735943,12578.643209825634,8793.643209825634,6245.227602466204,148.33806092887323,61.59481467364781,78.37798909373585,84.24537500451052,0.0
8,03:30,19787.0,1260.2966404761864,6611.356948501139,7871.653588977326,2.6084347310872023,3785.0,2180.689661275954,11912.737976291588,8127.737976291588,5947.048315015634,147.48626579461154,55.431728846116194,76.95488098403268,82.65561758472467,0.0
9,04:00,19567.0,1305.7688205876668,6279.096536958542,7584.865357546208,4.600157464285684,3785.0,1760.4074634894328,11977.534484989505,8192.534484989505,6432.127021500071,147.72627280555594,55.49127798199797,75.16860321945933,81.58122764162633,0.0
10,04:30,19508.0,1268.895169345595,6210.725306965087,7479.620476310682,1.6932890752179,3787.0,1517.7610827203482,12026.6862346141,8239.6862346141,6721.925151893753,146.30389238463133,58.50931034662462,76.74632644847048,82.02075835835169,0.0
11,05:00,19692.0,1292.4937690712832,5614.120783165,6906.614552236283,1.6261382301104603,3784.0,1446.9074089413064,12783.759309533603,8999.759309533605,7552.851900592299,152.90959833653125,65.5195377652313,78.55382363344687,84.69317452090434,0.0
12,05:30,19753.0,1253.7039489527745,5589.545040872045,6843.24898982482,4.994924879696981,3785.0,1218.9440078239566,12904.756085295485,9119.756085295485,7900.812077471528,153.5084157848843,72.44757313411881,83.11942317324137,89.6856127829534,0.0
13,06:00,21342.0,1246.977675109151,5895.446418506707,7142.4240936158585,51.57576391805177,3785.0,1417.5968363830586,14148.00014246609,10363.00014246609,8945.403306083032,166.57060435115275,74.75422613484896,84.92922973310183,91.0691129066376,0.0
14,06:30,22160.0,1203.5619407083814,5482.720512962981,6686.282453671362,128.11714447067104,3784.0,1624.433975938132,15345.600401857966,11561.600401857966,9937.166425919831,170.6420944840439,80.95952342005698,91.06710235846636,98.01995681690144,0.0
15,07:00,23679.0,1152.125774113456,5262.584941125297,6414.7107152387525,426.0443739182266,3785.0,2629.453538621148,16838.244910843023,13053.244910843025,10423.791372221876,176.34022948127227,86.47016114295339,93.41362944829818,103.07502627948438,0.0
16,07:30,23891.0,945.77964650466,4934.39439576541,5880.174042270071,1173.6846663320594,3790.0,4053.4067324667394,16837.14129139787,13047.141291397871,8993.734558931132,183.109282599585,87.03647876685457,93.45423168616584,102.81983254902062,0.0
17,08:00,24375.0,837.5677776388161,4545.689456891552,5383.257234530369,1852.0856076049388,3783.0,4920.576861731907,17139.65715786469,13356.65715786469,8436.080296132783,180.4453234328584,86.7395311988313,92.6325255727544,103.08727271244427,0.0
18,08:30,23731.0,929.1103720016054,5054.027818212893,5983.1381902144985,2791.0243111718564,3780.0,4851.971148954691,14956.837498613644,11176.837498613644,6324.866349658953,179.34782430305813,78.61197765136122,88.13124400497446,94.84814005009754,0.0
19,09:00,23009.0,1055.949521263307,5869.169107771671,6925.118629034977,3385.0376079124203,3787.0,5262.276136126627,12698.843763052602,8911.843763052602,3649.567626925976,171.30477695965942,73.77224640053011,86.75749156489465,92.54958565189384,0.0
20,09:30,22273.0,1100.1714942766023,5623.17601252638,6723.347506802982,3853.426288529169,3791.0,5170.660915919433,11696.226204667848,7905.226204667848,2734.565288748415,172.92249198912273,61.39326476143922,79.1693054138213,84.6687566046171,0.0
21,10:00,21342.0,1251.0672081110995,5874.188616779044,7125.255824890144,4292.956137441252,3796.0,5131.036599407046,9923.788037668604,6127.788037668604,996.7514382615582,170.53086714191667,57.55503766305931,74.09206221545531,80.32964112609132,0.0
22,10:30,20292.0,1117.8598248336823,5287.725927607406,6405.5857524410885,5320.50758210167,3799.0,5093.434680761592,8565.906665457242,4766.906665457242,-326.52801530435045,167.25770135865702,58.98199457893892,74.33364901064363,79.44698710112958,0.0
23,11:00,19666.0,1152.519945940897,5263.6715716422505,6416.191517583147,6900.603459269579,3799.0,5558.22138701957,6349.205023147275,2550.205023147275,-3008.016363872295,167.76150514785584,39.62089538789095,69.43604265269752,77.60116053600349,0.0
24,11:30,19679.0,1104.7114665897668,4880.837433861696,5985.548900451463,7010.360043784998,3798.0,5388.401744499475,6683.09105576354,2885.09105576354,-2503.3106887359354,171.58149405673197,49.48932916485025,72.88419668649571,79.01033312026381,0.0
25,12:00,19491.0,1055.2267150086982,4816.361981397798,5871.588696406497,7121.577319672365,3801.0,5387.645770289108,6497.8339839211385,2696.8339839211385,-2690.81178636797,175.7898521627176,43.58514573537949,70.96840193264961,78.17809873861283,0.0
26,12:30,19373.0,1182.805323990436,4249.575372766245,5432.380696756681,7670.61304652844,3798.0,5363.154188632911,6270.006256714878,2472.006256714878,-2891.147931918033,166.64074537810723,43.25023329440892,70.8910441987766,77.9288796895222,0.0
27,13:00,19317.0,1336.1350420641163,4399.1303629907625,5735.265405054879,7398.182190624602,3801.0,5118.058801970246,6183.552404320519,2382.5524043205187,-2735.506397649728,158.7626733355136,40.01946212086158,67.2821250867778,74.91347339298405,0.0
28,13:30,19305.0,1345.6078470057691,4383.045038098601,5728.65288510437,7778.268011135007,3797.0,5624.20719204214,5798.079103760621,2001.0791037606211,-3623.128088281519,159.92167208956104,36.061702945787424,69.4346386688247,77.14223725504908,0.0
29,14:00,19524.0,1388.5269366057023,5000.196606606468,6388.723543212171,7458.430184587697,3790.0,5466.00451430522,5676.846272200131,1886.8462722001316,-3579.158242105089,163.6890310573718,31.844020656477618,70.45990255632087,79.28372214566318,0.0
30,14:30,19709.0,1430.9016282960258,4879.778719566333,6310.680347862359,6517.164451670378,3791.0,5410.709229805373,6881.155200467263,3090.155200467263,-2320.55402933811,175.9329794302911,39.04652046111256,71.92390954173888,79.01317687126651,0.0
31,15:00,20235.0,1424.378756421511,4818.943178433461,6243.321934854972,5437.011858280693,3791.0,5624.064919192804,8554.666206864335,4763.666206864335,-860.3987123284696,176.54181597382708,56.27527655969207,75.40497263987429,80.86810129783044,0.0
32,15:30,21291.0,1267.1659091448075,4379.926809340902,5647.092718485709,5469.498820902046,3788.0,5663.902079837408,10174.408460612243,6386.408460612245,722.5063807748375,180.84915943924236,66.85402562405011,77.87688523001411,83.90658255435952,0.0
33,16:00,22602.0,1226.259389928046,4394.274496664671,5620.533886592717,5019.005573557094,3786.0,5355.176824226147,11962.460539850188,8176.460539850188,2821.283715624041,194.3364993440952,74.43723940706289,83.31864241712216,91.22514782143908,0.0
34,16:30,24424.0,1331.0905271285762,4702.1969071682015,6033.287434296778,4282.82096434635,3784.0,4731.870630678686,14107.891601356872,10323.891601356872,5592.020970678186,205.04946089354925,80.94816924296646,87.08543186956345,97.02774523936412,0.0
35,17:00,25472.0,1226.929534903008,5141.100354686325,6368.029889589333,3863.5173747771614,3785.0,4244.511810345613,15240.452735633506,11455.452735633506,7210.940925287892,207.76141628111208,84.0094469685854,92.45919143149716,103.59306021093428,0.0
36,17:30,26930.0,1370.475720505198,5461.036707735849,6831.512428241047,2899.108835090841,3783.0,4037.010284347062,17199.378736668114,13416.378736668114,9379.36845232105,206.0384591172941,85.03613282989846,92.85583029028646,103.51954753328522,0.0
