settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,22880.0,856.5719272956375,3951.8346358755057,4808.406563171143,11.754494646197337,4390.0,3841.251788417031,18059.838942182658,13669.838942182658,9828.587153765628,169.16275255324936,78.07239302996003,84.5501844434472,93.32281237119878,0.0
2,00:30,22462.0,912.3225180045092,4012.52053575024,4924.843053754749,9.42571989055989,4399.0,3943.223064487062,17527.731226354692,13128.731226354692,9185.50816186763,163.1936981996893,76.82983542730193,82.97555444158606,92.05748528857298,0.0
3,01:00,21913.0,924.4783716273712,4353.686483628279,5278.164855255651,13.811091804891458,4397.0,4155.496599861984,16621.024052939458,12224.024052939458,8068.527453077474,152.6852365302819,74.01405204145426,80.72952279882688,89.11956557330333,0.0
4,01:30,21142.0,936.7783883899074,4131.776860727978,5068.555249117885,13.161904685659833,4393.0,3918.666804559126,16060.282846196456,11667.282846196456,7748.61604163733,153.2241051004173,71.60763988673172,78.12551585027714,85.3678968191524,0.0
5,02:00,20470.0,971.0824574803976,4487.26060424967,5458.343061730067,12.660242558885626,4389.0,3852.549092755057,14998.996695711048,10609.996695711048,6757.447602955992,148.56741538739522,69.28485449287282,77.32380228790382,84.10121833592525,0.0
6,02:30,20263.0,950.0424411640804,4182.526736968182,5132.569178132263,14.753124323151214,4382.0,3733.889314311175,15115.677697544586,10733.677697544586,6999.788383233412,153.35847204314044,69.40167124342396,76.43840598348177,83.54207654927323,0.0
7,03:00,19872.0,949.9859192847535,3914.5403305117457,4864.5262497965,13.331915980525132,4389.0,3149.782682765018,14994.141834222975,10605.141834222975,7455.359151457957,148.54939061173096,68.24262095119478,74.9517822734902,82.18983810726219,0.0
8,03:30,19940.0,902.862313848901,4073.6914181610514,4976.553732009952,9.717393750071556,4397.0,3392.380363098647,14953.728874239976,10556.728874239976,7164.348511141328,147.3044295790161,67.41867754533502,75.14295831208668,81.68227374964782,0.0
9,04:00,19727.0,848.7489699379629,3782.733529104855,4631.482499042818,10.195912543780024,4393.0,2988.9809601199754,15085.321588413402,10692.321588413402,7703.340628293427,148.77832685218428,65.18167421686073,74.69376513548517,82.17108260115072,0.0
10,04:30,19054.0,955.554765553244,3885.094185070525,4840.6489506237685,11.205614883137857,4404.0,2450.375706156512,14202.145434493092,9798.145434493092,7347.769728336581,144.21757189532008,63.023715827508575,73.26106279548145,79.00613881161368,0.0
