settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21656.0,1740.3970031850538,7252.236314900872,8992.633318085926,0.0,3390.0,3025.182660734775,12663.366681914074,9273.366681914074,6248.1840211793,148.931357494194,63.85653065200856,79.87506107991675,86.07688971483815,0.0
2,00:30,21252.0,1873.13475317983,7305.504520720327,9178.639273900157,0.0,3391.0,2757.873526980084,12073.360726099843,8682.360726099843,5924.48719911976,148.14672830462527,57.597403776229214,76.8132953859961,85.097543895582,0.0
3,01:00,21457.0,1847.6606487442891,7022.8159409155205,8870.47658965981,6.2364103945375335,3389.0,2481.3954743707186,12580.286999945652,9191.286999945652,6709.891525574934,148.45657885411026,60.89439345267817,76.67078815654318,84.06273928869365,0.0
4,01:30,20769.0,1680.71472960111,6692.754248090369,8373.46897769148,1.767590283110517,3393.0,2736.893340429907,12393.76343202541,9000.76343202541,6263.870091595502,144.49900681976385,61.9013488073035,76.64921773355728,83.54775762081952,0.0
5,02:00,20677.0,1580.4778953825069,6898.001569029238,8478.479464411745,1.748603136644761,3389.0,2682.330235692833,12196.771932451613,8807.771932451611,6125.441696758779,144.2241282364725,63.90662324341661,79.36426446150827,86.4258488583641,0.0
6,02:30,19928.0,1475.2673096580238,6405.327613728466,7880.594923386489,0.0,3394.0,2742.802104925573,12047.405076613511,8653.405076613511,5910.602971687938,141.48551492190225,59.67161563238016,77.68572964412552,85.95653161179182,0.0
7,03:00,19742.0,1560.156329418602,6253.470336797837,7813.62666621644,1.0672123449452733,3390.0,2335.135831995707,11927.306121438614,8537.306121438614,6202.170289442907,142.922556788482,57.23628782229144,77.59859318857133,86.3867971000299,0.0
8,03:30,19374.0,1395.4062387643262,5628.7482416849125,7024.154480449239,0.0,3374.0,2817.399848956964,12349.84551955076,8975.845519550761,6158.445670593797,142.72586513866153,62.781746056116994,78.23634944241056,86.77769078249538,0.0
9,04:00,18832.0,1307.4310928969398,5753.631006096216,7061.062098993156,4.755711875721695,3357.0,2713.361984212444,11766.182189131125,8409.182189131123,5695.820204918678,137.4436063081948,56.94333204347009,77.02671687242494,84.8984700737946,0.0
10,04:30,18646.0,1289.8994106362732,5612.501037904333,6902.400448540607,2.13746849087738,3345.0,2101.923605370265,11741.462082968515,8396.462082968515,6294.538477598251,137.4178432701437,57.8000456881062,76.54696915502188,84.55228956167568,0.0
11,05:00,18598.0,1144.5268370787726,5431.332617810507,6575.85945488928,7.002974130814856,3347.0,1789.075856870759,12015.137570979909,8668.137570979907,6879.061714109148,141.18052484553183,59.97585059088131,77.36426321382834,85.63307455249999,0.0
12,05:30,18790.0,1210.320769725479,5801.621916357196,7011.942686082675,50.02775105119488,3350.0,1805.293013911111,11728.02956286613,8378.02956286613,6572.736548955018,147.05853141301623,64.72323009187814,80.59290614458283,87.63931800398552,0.0
13,06:00,20187.0,1181.5900608013828,5648.791311396115,6830.3813721974975,112.8451153757674,3349.0,1803.1313547456543,13243.773512426736,9894.773512426736,8091.642157681081,153.61227920041816,70.06753590858673,81.83971777404616,88.37046125408742,0.0
14,06:30,20510.0,934.6759013628638,5088.1312281341725,6022.807129497036,711.9516263765272,3347.0,2377.353920508825,13775.241244126437,10428.241244126437,8050.887323617611,157.6826577283095,75.1224028800568,87.01884030618181,93.96465761808604,0.0
15,07:00,22526.0,723.9968022545141,4755.331828694574,5479.328630949089,1584.329013558942,3343.0,3691.063992213459,15462.342355491968,12119.342355491968,8428.278363278509,161.47782651146798,79.71058898520161,90.15406105973372,97.9557296916194,0.0
16,07:30,23020.0,678.7221710603865,4414.764908720998,5093.487079781385,2514.9789255409205,3342.0,4826.029181483107,15411.533994677697,12069.533994677697,7243.504813194588,162.4972338017656,79.21056485964563,89.06454802183268,96.76105083269682,0.0
17,08:00,23560.0,644.5336181970691,4250.989624772468,4895.523242969537,3480.873838468151,3341.0,6033.547907114604,15183.602918562312,11842.602918562312,5809.055011447708,164.38389213830385,81.3799905829138,89.5254253150261,96.59027428442582,0.0
18,08:30,23260.0,655.3985964740867,4418.043332483976,5073.441928958063,4980.671710484672,3341.0,5955.910191219688,13205.886360557266,9864.886360557266,3908.9761693375785,163.12083288850422,78.0096192988692,84.74946051367985,89.84146136871402,0.0
19,09:00,22648.0,697.1245869303275,4423.466189621307,5120.590776551635,6142.443821996136,3340.0,5775.300533260823,11384.96540145223,8044.965401452229,2269.664868191406,161.19505229962988,70.48260229589833,78.95068271715857,84.20726628674069,0.0
20,09:30,21724.0,805.3964005492611,4513.520219581844,5318.9166201311045,7197.55612818433,3341.0,6102.033969672376,9207.527251684563,5866.527251684565,-235.5067179878106,161.1067462455744,63.81861504717597,78.56146829919088,83.45415081697298,0.0
21,10:00,20624.0,850.5075731258459,4405.924190464887,5256.431763590733,7732.281306133191,3350.0,6475.105450261097,7635.286930276077,4285.286930276077,-2189.8185199850195,160.87539420813746,52.9654615160477,75.6925310339478,80.86205596002303,0.0
22,10:30,19523.0,800.4431584131967,4290.470545666658,5090.913704079854,8663.28684801782,3351.0,6383.790745972158,5768.7994479023255,2417.799447902325,-3965.9912980698327,159.40227264574187,41.18967418627031,72.01490728740626,80.57842246957122,0.0
23,11:00,19517.0,776.7438636030108,4443.646040456426,5220.389904059437,9444.555753304976,3364.0,6423.65438734026,4852.054342635587,1488.054342635587,-4935.600044704673,158.4691493017943,36.754503128483,67.20186856026052,79.58329236230861,0.0
24,11:30,19327.0,715.7535418033962,4049.598831113439,4765.352372916835,9826.170676705966,3373.0,6312.680754815327,4735.4769503772,1362.4769503772004,-4950.203804438126,158.58796341970682,39.824812291720285,69.65132816964169,80.48130964318199,0.0
25,12:00,19293.0,717.7809741488898,3492.957551609991,4210.73852575888,10503.746875906534,3382.0,6229.956104288666,4578.5145983345865,1196.5145983345865,-5033.44150595408,159.01023378882323,34.98308744085344,66.15376572726468,75.79281072930522,0.0
26,12:30,19282.0,711.7031847862853,3544.973641896139,4256.676826682424,10572.1264548074,3401.0,6321.984985306131,4453.196718510175,1052.1967185101748,-5269.788266795957,157.88394018605783,36.80857805040352,67.23865521055677,77.26770311346355,0.0
27,13:00,19681.0,699.3901209314186,3569.835161423103,4269.225282354521,10830.691879281549,3411.0,6325.251888034127,4581.082838363931,1170.082838363931,-5155.169049670196,151.49445523010323,37.68683405578216,64.14886034165838,75.85813559043038,0.0
28,13:30,19741.0,650.9518124576056,3533.8467062710324,4184.798518728638,10956.213509475989,3422.0,6420.604756580002,4599.987971795375,1177.9879717953754,-5242.616784784626,148.4422431657547,37.063661304387566,67.335056972078,76.96512165260886,0.0
29,14:00,19942.0,669.4018150583215,3236.277284606,3905.6790996643217,11044.09860226621,3435.0,6526.785088596036,4992.22229806947,1557.2222980694696,-4969.562790526567,145.7608364356689,40.49213156685365,69.37097016745527,77.9805403412072,0.0
