settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21491.0,4340.018256288628,14165.525119583725,18505.543375872352,3.968121079690582,3717.0,-2745.235372959906,2981.4885030479563,-735.5114969520437,2009.723876007862,123.62555899407803,5.823687171158122,23.459476562861504,37.788098247238736,0.026
2,00:30,21109.0,4198.065325024028,13608.959672472884,17807.024997496912,2.8887414065468136,3728.0,-2461.735662945519,3299.0862610965414,-428.9137389034586,2032.8219240420603,123.16527230339672,2.19756515479774,19.41156706119706,37.87406345250421,0.046
3,01:00,20604.0,4216.118137743591,13353.198290977396,17569.316428720987,2.362221459687148,3736.0,-2562.5876897463645,3032.3213498193254,-703.6786501806746,1858.90903956569,121.92856654281488,3.695238610690237,18.381008912306925,38.10382523167107,0.028
4,01:30,20075.0,4041.24629878498,13530.745855841427,17571.99215462641,6.142512313023072,3738.0,-2328.759202879511,2496.8653330605666,-1241.1346669394334,1087.6245359400775,122.33013118731394,1.8722839892664995,14.462404125538832,33.43424493582253,0.056
5,02:00,19370.0,4043.61258002392,13866.34127990802,17909.95385993194,3.735609721773039,3735.0,-2517.643471989206,1456.3105303462871,-2278.689469653713,238.954002335493,121.38021899411407,2.9807670420250845,15.820748027181562,35.123617509193004,0.033
6,02:30,18788.0,4053.344485354163,13742.529109572555,17795.873594926717,0.6846857562342775,3734.0,-2716.2330337862813,991.4417193170484,-2742.558280682952,-26.32524689667025,120.2829392964359,1.6790977395583468,13.579483842852508,33.6341253639028,0.066
7,03:00,17770.0,3743.226118195668,13845.782178040476,17589.008296236145,0.5778887066300092,3728.0,-3208.757781841712,180.4138150572253,-3547.5861849427747,-338.8284031010626,121.80694258181984,1.72129290940285,10.732639089170949,30.73278050663315,0.069
8,03:30,17484.0,3791.966398561326,13733.025923533916,17524.99232209524,0.0,3730.0,-3469.826685779104,-40.992322095240525,-3770.992322095241,-301.1656363161369,119.42884738010942,1.5140160524155777,9.397523768027272,26.157696266538206,0.069
9,04:00,17025.0,3837.056065203664,13688.611377760672,17525.667442964335,4.2984142488223895,3730.0,-3252.685338729395,-504.9658572131593,-4234.965857213159,-982.2805184837644,119.26209183829828,2.616143240762849,11.032922288584205,26.153997690295515,0.06
10,04:30,17023.0,4150.311595672513,13632.15488933152,17782.466485004035,0.1627505559489688,3732.0,-3233.313143630316,-759.6292355599835,-4491.629235559984,-1258.316091929668,119.41349571647534,1.913265333035256,9.652884127043842,24.099338869147164,0.058
11,05:00,16960.0,4289.947802249446,13564.523846182412,17854.471648431856,0.1670209645058392,3724.0,-2979.059860024964,-894.6386693963614,-4618.638669396361,-1639.5788093713977,120.564706865084,1.978098256663328,10.514972529275616,24.402533112536588,0.063
12,05:30,17022.0,4269.013586731208,13673.225591897415,17942.239178628624,1.2927007501762646,3729.0,-3056.094877887926,-921.5318793787992,-4650.531879378799,-1594.4370014908732,120.24694025963991,3.732581626015802,11.422836443538582,25.996616036298025,0.038
13,06:00,17736.0,4352.665733859591,13678.35129352163,18031.01702738122,11.759610811514673,3729.0,-2623.062579584616,-306.7766381927322,-4035.776638192732,-1412.7140586081164,121.64556291879812,2.908416360644799,10.796116142015803,24.64352663362139,0.041
14,06:30,18110.0,4260.188310049213,13227.158765458158,17487.347075507372,37.941229892732736,3702.0,-2135.3176393219283,584.7116945998932,-3117.2883054001068,-981.9706660781784,123.3796589842603,5.042247704737983,16.57817241976395,32.70041928292947,0.029
15,07:00,18908.0,4150.90606408326,13336.033834166165,17486.939898249424,98.10798578775449,3668.0,-868.4618690082456,1322.9521159628202,-2345.04788403718,-1476.586015028934,128.05996842940664,2.835665524356997,15.048319275655812,38.94424105245005,0.045
16,07:30,19472.0,4266.004353623546,13762.242898104025,18028.247251727567,573.0367245335766,3671.0,-178.32939868068365,870.7160237388562,-2800.283976261144,-2621.95457758046,125.18291141243536,4.597317351732278,18.12748602892991,42.67327036061485,0.019
17,08:00,20135.0,4275.630976444408,13597.434957080925,17873.065933525333,1043.0882878693062,3669.0,1595.645729297433,1218.8457786053625,-2450.1542213946377,-4045.799950692071,126.17559091704727,2.373896685131171,18.828216702547543,42.8003217641703,0.052
18,08:30,20087.0,4235.545740943749,13362.7242624969,17598.270003440648,2146.2137651750027,3670.0,1744.6122584164286,342.51623138435025,-3327.4837686156498,-5072.096027032078,124.243363810591,-0.2636887962039105,13.0405830418397,36.094805812269286,0.109
19,09:00,20398.0,4179.233760340381,13672.581367288712,17851.815127629096,3112.9418912241945,3672.0,2038.0448914553888,-566.7570188532918,-4238.757018853292,-6276.801910308681,125.6079350189861,-2.8489887171656463,9.21684943511013,29.50785791110813,0.171
20,09:30,20461.0,4193.190511745216,13591.304083094294,17784.49459483951,3500.399806668897,3690.0,1620.028824669425,-823.8944015084089,-4513.894401508409,-6133.923226177834,123.69633669766382,-3.61893717458625,8.555362685976466,26.497798505637707,0.223
21,10:00,20510.0,4321.480793458452,13867.872637133954,18189.353430592408,4340.370731219261,3697.0,1343.3979718384558,-2019.724161811668,-5716.724161811668,-7060.122133650124,125.247369096979,-5.66288268576404,3.5892579073103006,13.694427469665602,0.298
22,10:30,20289.0,4526.06280979679,13653.342574735623,18179.405384532416,4797.743552390823,3695.0,1392.1527475992823,-2688.1489369232368,-6383.148936923237,-7775.301684522519,122.77216640694122,-5.061501362594078,3.0724860320333742,10.940693644895358,0.324
23,11:00,20603.0,4790.550986617917,13126.142800301275,17916.693786919193,5848.566251539722,3694.0,686.7116129983277,-3162.260038458917,-6856.260038458917,-7542.971651457245,124.03996103876428,-4.5512410602034805,2.878858922648273,10.089676719518192,0.296
24,11:30,20400.0,4948.240404546299,13118.346350279717,18066.58675482601,5951.437800413089,3697.0,-70.34054056687484,-3618.0245552391034,-7315.0245552391025,-7244.684014672228,124.74685686965698,-3.190821936714135,4.534940677402747,12.209039488552351,0.232
25,12:00,20249.0,4934.968589350556,13127.484605040016,18062.45319439057,5877.070080513839,3699.0,17.8608368657213,-3690.5232749044153,-7389.523274904415,-7407.384111770137,125.36420450815557,-3.631353700618863,3.748112020099181,11.433190382669062,0.283
26,12:30,19766.0,4910.637413815313,13255.029689025198,18165.66710284051,6382.706736631212,3718.0,581.1949083117091,-4782.373839471722,-8500.373839471722,-9081.56874778343,125.63005636956242,-5.239395131067182,1.950074308654123,10.065727210097922,0.408
27,13:00,18833.0,4583.067789116318,13098.129674697246,17681.197463813565,5872.790702858786,3725.0,164.9853799513445,-4720.988166672352,-8445.988166672352,-8610.973546623696,126.19544170143205,-4.289158986622135,0.9362850079899896,10.340722210916104,0.462
28,13:30,18226.0,4547.699040112703,13076.786742587494,17624.485782700198,5894.935052832725,3724.0,716.3664208644252,-5293.420835532925,-9017.420835532925,-9733.78725639735,126.29020043463868,3.0765124373159622,7.873802983855656,21.53386361518512,0.009
29,14:00,17993.0,4637.275290992533,13181.64470599185,17818.919996984383,5831.174186242913,3727.0,1281.410450891084,-5657.094183227295,-9384.094183227297,-10665.50463411838,126.26746320416488,4.3485481277288365,8.41925504427488,18.233762250566304,0.018
30,14:30,18348.0,4690.019041103691,13123.76626398658,17813.78530509027,5432.422891762566,3731.0,854.0309186307576,-4898.208196852836,-8629.208196852836,-9483.239115483591,127.685480678806,4.2874070712553625,8.839945449821323,20.1521583336588,0.001
31,15:00,18886.0,4648.856287823947,13171.250751816591,17820.107039640538,6066.403330749687,3730.0,202.18185517369832,-5000.510370390224,-8730.510370390224,-8932.692225563922,127.01487097844988,3.683031886039882,9.978110084264486,21.30645474558163,0.003
32,15:30,19529.0,4594.162251119146,13006.282960052906,17600.445211172053,5150.174367544814,3733.0,270.9990567457032,-3221.619578716869,-6954.619578716869,-7225.6186354625725,128.75954149654996,3.3014325690436723,11.901322452366692,24.492307202758568,0.005
33,16:00,20658.0,4565.205441670466,13031.895811121309,17597.101252791774,4719.744648624092,3734.0,602.5014535725816,-1658.8459014158652,-5392.845901415865,-5995.347354988447,132.2293908204229,7.021682940668904,16.34838977841526,33.36145787158792,0.001
34,16:30,22239.0,4613.672867502486,13399.210823096972,18012.88369059946,2955.2967952380227,3731.0,642.9604608018255,1270.819514162515,-2460.1804858374853,-3103.14094663931,135.3296244830648,15.957674642272712,28.72171549325825,46.7700788263878,0.0
35,17:00,23795.0,4422.863593156769,13469.87659030356,17892.74018346033,2150.3448550667063,3729.0,2033.6408273490028,3751.914961472965,22.914961472964933,-2010.725865876038,138.56015676467032,24.88915235048976,48.93728898200543,68.28494067020378,0.0
36,17:30,24824.0,4363.110842785613,13342.066550711064,17705.177393496677,1544.5149420054634,3730.0,2558.7504175924087,5574.307664497861,1844.307664497861,-714.4427530945477,137.35835692159395,34.04393556972465,54.29396371643093,84.83191347346045,0.0
37,18:00,25921.0,3978.035991359138,13295.559966159,17273.595957518137,858.937947086994,3728.0,3551.69492249634,7788.46609539487,4060.4660953948696,508.7711728985296,138.2537617937927,39.57648853572579,55.91165150149649,86.1066296936815,0.0
38,18:30,26959.0,4022.542629814588,13221.3752235148,17243.917853329385,633.5131422105878,3726.0,3744.062391239952,9081.569004460029,5355.569004460027,1611.5066132200743,139.39590071914813,41.2132177915949,69.25101279116265,91.18660951434202,0.0
39,19:00,26678.0,4000.664197822715,13076.865448573932,17077.529646396648,40.06448083060064,3729.0,3807.269091721485,9560.40587277275,5831.40587277275,2024.1367810512647,140.72694064543407,42.86701735036408,70.70893133500078,92.9702285949526,0.0
40,19:30,27145.0,3584.110235984416,13344.793505969614,16928.90374195403,0.0,3722.0,3225.2136624713653,10216.09625804597,6494.096258045971,3268.8825955746056,141.60208035366284,43.94847693226462,75.22340622509907,95.16699223497878,0.0
41,20:00,26825.0,3390.1068307320293,13100.566337769227,16490.673168501256,0.0,3727.0,2897.1230041309414,10334.326831498744,6607.326831498744,3710.203827367802,147.12878868306018,42.31043853534182,69.67509872216499,87.40547207644718,0.0
