settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,25106.0,1180.421692595885,7303.748881148625,8484.17057374451,0.0,3799.0,3980.3418301842335,16621.829426255492,12822.829426255492,8842.487596071258,142.78912642579115,76.08739805689332,81.3295985789142,89.27230813762235,0.0
2,00:30,24733.0,1133.175077185214,6552.816275164451,7685.991352349665,0.0,3801.0,3842.1768424814186,17047.008647650335,13246.008647650337,9403.831805168917,142.72374196997762,78.13020931760505,84.228334560672,92.38182135215392,0.0
3,01:00,24212.0,1024.9967711271156,6021.525553580845,7046.52232470796,0.8903892217663419,3799.0,3812.269987812464,17164.587286070273,13365.587286070271,9553.317298257807,137.3580008118201,78.61182027612307,84.35562245250017,92.0977524309974,0.0
4,01:30,23869.0,1077.766079776712,6080.209495042742,7157.975574819454,0.0,3799.0,4134.675503578327,16711.024425180545,12912.024425180543,8777.348921602217,139.12741115937962,77.10087499770023,82.96624662871308,90.38063356913472,0.0
5,02:00,23841.0,1155.691136797713,6303.621055179639,7459.312191977352,0.7131089554370551,3790.0,3924.187863878471,16380.97469906721,12590.97469906721,8666.78683518874,138.5717051704179,77.14564325548385,84.06272450503651,92.4994612647004,0.0
6,02:30,23239.0,1066.4679939875634,5920.088213064402,6986.556207051965,2.658035797493273,3798.0,3594.321543451356,16249.78575715054,12451.78575715054,8857.464213699186,144.44741538378818,77.95192309465575,83.89592456661595,91.6945783281904,0.0
7,03:00,22148.0,1021.6971548097824,5284.024068083062,6305.721222892845,2.658035797493273,3795.0,3040.123878663327,15839.620741309662,12044.620741309662,9004.496862646334,147.4890801361003,74.95482028478868,80.53694074894769,88.38623641159063,0.0
8,03:30,22146.0,1027.1815695980206,5258.451814074992,6285.633383673013,1.3376339924234757,3797.0,2721.2217159437614,15859.028982334565,12062.028982334565,9340.807266390802,147.99184997433275,75.73475923234858,81.23051450471648,88.90084298631656,0.0
9,04:00,21720.0,908.6392571118428,5172.571003920561,6081.210261032404,10.170322061952437,3797.0,2458.1556683489507,15628.619416905643,11831.619416905643,9373.463748556693,146.02429550186267,77.69161177247433,83.93739465612511,91.3865123208153,0.0
10,04:30,21287.0,950.7173550566864,4986.989034825582,5937.706389882269,1.6190142604946225,3799.0,1779.6789144043269,15347.674595857236,11548.674595857236,9768.995681452909,150.5131180820772,74.9974672082894,82.37014655435276,90.63084784730148,0.0
11,05:00,21379.0,840.2012049112047,4715.123148099348,5555.324353010553,1.1533463039500684,3797.0,1535.7055267737123,15822.522300685498,12025.522300685498,10489.816773911783,151.86316961652557,76.02458534920848,83.67586687316538,92.84519842549405,0.0
12,05:30,21570.0,852.219549210824,5048.668686079852,5900.888235290676,0.9834555337102028,3797.0,1538.226807637998,15668.128309175614,11871.128309175614,10332.901501537615,154.94171530114932,79.35231521521564,87.07875677432803,96.02010344814904,0.0
13,06:00,22746.0,966.0090600591528,5594.706599028355,6560.715659087508,10.29539947814782,3799.0,1789.723398430226,16174.988941434343,12375.988941434343,10586.26554300412,157.17201033736848,80.38014805266224,88.8027137920276,96.57233534007854,0.0
14,06:30,23341.0,846.4619457087535,5134.765682433361,5981.227628142115,335.3128588141501,3795.0,2328.0633358936816,17024.459513043737,13229.459513043736,10901.396177150056,162.5823313198567,85.89361981720269,93.90851566041644,100.89755473236026,0.0
15,07:00,25262.0,862.6389365343242,4865.243160462245,5727.882096996569,801.1822045817048,3797.0,3297.8825053612645,18732.935698421727,14935.935698421728,11638.053193060465,165.79439552624154,89.67766636745502,95.51341366072644,104.18610913894808,0.0
16,07:30,25876.0,602.7549539306691,4437.010336934759,5039.765290865428,1873.133521907852,3794.0,4476.90666461017,18963.10118722672,15169.10118722672,10692.194522616548,168.8621236026092,88.17056888542957,94.00372604695345,102.31104759740906,0.0
17,08:00,26238.0,553.9192456907407,4104.921867603702,4658.841113294442,2739.801532374868,3795.0,5522.640498791087,18839.35735433069,15044.357354330692,9521.716855539606,169.34471943894744,89.08894548693023,95.59384827447488,104.91461041908023,0.0
18,08:30,26139.0,513.3855171255935,4336.861930502923,4850.247447628517,4075.971132937716,3791.0,5893.221893742355,17212.781419433766,13421.781419433766,7528.559525691411,170.0852724309024,85.20700871308358,90.2598009888398,97.40802856462608,0.0
19,09:00,25631.0,606.9135493743514,4478.296479674559,5085.210029048911,4875.916755923246,3793.0,6201.316211694468,15669.873215027845,11876.873215027845,5675.557003333377,162.59500411274846,80.71250214320608,86.50699111357844,92.17028051577448,0.0
