settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21124.0,1495.8455099532744,6228.913691868531,7724.759201821806,0.0,4403.0,3411.353466742947,13399.240798178194,8996.240798178194,5584.887331435248,137.03508699902474,62.57187088983415,77.01464646351371,83.75063999186308,0.0
2,00:30,20973.0,1356.734769432402,6873.282345172417,8230.01711460482,0.7132079863710563,4401.0,3665.4658076455225,12742.269677408807,8341.269677408809,4675.803869763287,136.78434789178684,57.00925312480226,75.16150178977554,82.74882515582044,0.0
3,01:00,20785.0,1338.827150214567,6721.223549252037,8060.050699466604,5.367272329227824,4398.0,3733.036217378097,12719.582028204168,8321.582028204168,4588.54581082607,139.0349779425508,58.98863949164396,75.32841401105199,81.65217084408435,0.0
4,01:30,20417.0,1340.6257006689505,6501.907135407873,7842.532836076823,2.6384193736973365,4401.0,3647.666938505855,12571.82874454948,8170.828744549479,4523.161806043624,139.89766941248843,55.16502560608228,73.05609462858492,79.81784254419833,0.0
5,02:00,20262.0,1432.495202046847,6598.180501690909,8030.6757037377565,3.2057442953487003,4395.0,3617.3978286673546,12228.118551966894,7833.118551966894,4215.72072329954,136.8082355038759,55.46114676563193,73.00547325650834,79.42923955967998,0.0
6,02:30,19645.0,1373.5661516079222,6316.050458377862,7689.616609985784,3.612320302807056,4398.0,3557.334994416827,11951.771069711407,7553.771069711409,3996.4360752945818,137.95200292085798,51.57967732808645,74.33024740503816,80.83916501115665,0.0
7,03:00,19332.0,1309.0021933972416,6195.527196066971,7504.529389464213,5.917848747244756,4396.0,3577.596381634841,11821.552761788542,7425.552761788542,3847.956380153701,138.12132286959587,52.98880472564995,75.02003060744644,82.23173553332107,0.0
8,03:30,19032.0,1278.9389735330476,6634.079365199885,7913.018338732932,1.2586413905479614,4400.0,3684.31072498792,11117.72301987652,6717.723019876519,3033.4122948886,133.63267889143452,47.51878165634046,72.74969326396625,80.97869407201107,0.0
9,04:00,18463.0,1346.316736836312,6799.749768298795,8146.066505135107,5.09641202305177,4394.0,2936.183151335635,10311.83708284184,5917.837082841841,2981.653931506206,135.09513176942497,34.49158129946172,71.99960494726598,81.44257322362401,0.0
10,04:30,18288.0,1540.4357305730289,7307.433715472522,8847.86944604555,3.75657173505084,4432.0,1971.6361396108523,9436.373982219398,5004.373982219398,3032.737842608546,134.33006498853112,30.79896041373328,70.28586633560624,79.65312893428734,0.0
11,05:00,18464.0,1654.407011063737,7362.302568052562,9016.7095791163,5.215915438953345,4433.0,1790.469086756757,9442.074505444749,5009.074505444747,3218.60541868799,135.18059568278142,32.075782989016176,68.98918375180924,79.47994046946174,0.0
12,05:30,19125.0,1643.8778628483751,7475.8925899565,9119.770452804876,5.215915438953345,4438.0,1841.0431528052588,10000.01363175617,5562.01363175617,3720.970478950912,134.67790955506308,40.154711072388544,72.87761315680227,82.44863528639212,0.0
13,06:00,20830.0,1564.0287720467104,6832.6002054589935,8396.628977505705,10.941974077070906,4438.0,2162.616862114612,12422.429048417223,7984.429048417223,5821.812186302612,143.9466225039637,60.967858842133566,77.51915185113495,84.60683844354783,0.0
14,06:30,21627.0,1650.1223912382154,7198.817737264276,8848.94012850249,80.15299287321142,4443.0,2547.107537481418,12697.9068786243,8254.906878624299,5707.799341142881,149.3162813327555,67.62792122465649,89.73600633978498,96.0638307198574,0.0
15,07:00,23387.0,1714.7924513398575,7839.372431499678,9554.164882839535,319.06596720329486,4444.0,3177.497773938904,13513.76914995717,9069.76914995717,5892.271376018266,150.9771177647016,80.09167125133663,95.051459762119,100.30907164044048,0.0
16,07:30,23871.0,1599.15136279481,7324.100197096577,8923.251559891387,774.7768726869484,4442.0,3782.972695309364,14172.971567421664,9730.971567421664,5947.998872112301,148.2717149327684,81.46268539977312,94.57124685600624,100.20519645473544,0.0
17,08:00,23782.0,1630.3198976663446,7190.420042328015,8820.73993999436,1382.3459665667597,4451.0,4592.5072856941215,13578.91409343888,9127.91409343888,4535.406807744758,150.8609566783071,79.43943803315554,92.35838975974112,98.2372335199908,0.0
18,08:30,22985.0,1569.059430946904,7128.969141750884,8698.028572697787,2145.4094694801547,4448.0,5187.287040100664,12141.561957822058,7693.561957822058,2506.2749177213936,151.37727375504676,70.36857594446937,85.2888639251495,92.14179237130662,0.0
19,09:00,22261.0,1469.9230754785333,6578.179760910413,8048.102836388946,2786.876527996165,4446.0,5353.262628570138,11426.020635614888,6980.020635614888,1626.7580070447502,150.463693164389,67.3686718534693,81.47694264297037,87.88804147953698,0.0
20,09:30,21506.0,1684.0829686434884,7103.477369044926,8787.560337688414,4218.133132982806,4461.0,5409.300905341795,8500.30652932878,4039.30652932878,-1369.9943760130154,149.58527737461537,27.49161358024906,68.13037160425347,77.4156648180348,0.002
21,10:00,20712.0,2000.5797017890893,8719.903445541031,10720.48314733012,5305.5965782029525,4467.0,4830.390291178253,4685.920274466927,218.92027446692737,-4611.470016711326,145.8306086872282,10.10411496023427,42.07031710457271,72.45288682803691,0.015
22,10:30,19624.0,2132.6226863927004,8227.189789897022,10359.812476289722,5589.16949222193,4473.0,4402.497822427228,3675.0180314883473,-797.9819685116527,-5200.479790938881,141.92772134243344,8.811585738763288,32.047369323334735,71.26417577781385,0.016
23,11:00,19408.0,2406.6115085538827,7387.560609384225,9794.172117938107,5943.206194771894,4471.0,4567.905176031381,3670.621687289999,-800.3783127100014,-5368.283488741383,135.96840097719289,6.614822957728736,31.161099925580054,70.36657675737685,0.017
24,11:30,19112.0,2666.274347013357,8666.77031181138,11333.044658824738,6305.915070244039,4501.0,4459.379314719426,1473.040270931222,-3027.959729068778,-7487.3390437882035,134.97025366511,2.080774314645997,21.74685971847834,57.65905822410221,0.065
25,12:00,18715.0,2844.675373780955,9585.45129591401,12430.126669694964,6449.206676306734,4515.0,4485.99877155706,-164.33334600169837,-4679.333346001698,-9165.33211755876,132.15148553904226,-5.343873590893514,7.176999631512498,38.16949756628573,0.27
26,12:30,18242.0,2615.1779078379604,9168.066601048731,11783.244508886692,7057.94964921681,4513.0,4689.978547343529,-599.1941581035026,-5112.194158103503,-9802.172705447032,131.8803888424981,-2.7544503629557635,9.733776320818578,39.42202821191174,0.191
27,13:00,17875.0,2708.796727196837,8591.946438140707,11300.743165337544,7566.223654659807,4511.0,4735.352876257712,-991.966819997353,-5502.966819997353,-10238.319696255065,131.59686883486737,-5.5698912862156105,6.712478562975081,32.446578943678766,0.274
28,13:30,17910.0,2722.6979950596105,8858.704984061596,11581.402979121209,7590.302890552729,4508.0,3627.474612916109,-1261.7058696739368,-5769.705869673937,-9397.180482590044,131.63079486935422,-2.981294719014015,9.852031294947658,31.920596253953768,0.205
29,14:00,18164.0,2747.7826697088435,9083.80790539922,11831.590575108065,7249.831334925589,4509.0,3126.067919959929,-917.421910033656,-5426.421910033656,-8552.489829993585,132.14106268360865,-5.04690257791027,8.329587789093754,24.53405093312617,0.243
30,14:30,18292.0,3149.302653812364,9250.247593712038,12399.5502475244,6484.86583495487,4508.0,2501.040951817099,-592.4160824792707,-5100.416082479271,-7601.45703429637,136.04573465983117,-4.035766923788268,6.068077674099998,27.320334523940417,0.264
31,15:00,18447.0,3537.0951134315205,9893.912727241614,13431.007840673134,4847.146504600524,4507.0,2597.494105019002,168.8456547263413,-4338.154345273659,-6935.6484502926605,141.43977133941868,-2.9411817567399967,11.83333727024412,40.39668389068348,0.174
32,15:30,19166.0,3152.983262471603,10170.023064374176,13323.00632684578,4541.160715841142,4510.0,2907.0375009931204,1301.8329573130795,-3208.1670426869205,-6115.204543680041,148.22532709282055,4.132277134815045,20.80172631483669,54.17721734284305,0.04
33,16:00,19875.0,2693.183800169094,9402.3568767154,12095.540676884491,4183.075181662221,4516.0,2953.806436389342,3596.3841414532853,-919.6158585467148,-3873.422294936057,157.8832989592016,10.153036528978475,33.994039856165735,71.04772068942908,0.0
34,16:30,21458.0,2683.81262339036,9846.20970672886,12530.02233011922,3567.2428468420485,4521.0,3785.7873941250455,5360.734823038732,839.7348230387324,-2946.052571086313,159.65907101649998,23.54694475055153,56.386336915773406,72.9318747308454,0.0
35,17:00,23199.0,3011.886759770158,11190.396895920698,14202.283655690857,3149.410258586905,4521.0,3612.5386786036383,5847.306085722241,1326.3060857222408,-2286.232592881397,164.3752247616313,30.621784643918986,64.09269801705408,77.54005100161356,0.0
36,17:30,25075.0,2841.119499895045,11664.931732764591,14506.051232659636,2329.823382239392,4518.0,3155.8230270299105,8239.125385100971,3721.125385100972,565.302358071061,160.9532647804853,47.33822717995704,72.61051767604698,84.55322149035712,0.0
37,18:00,25685.0,2582.854338600111,11514.569724569708,14097.42406316982,1413.5066792588086,4520.0,2867.0255799856195,10174.069257571373,5654.069257571373,2787.0436775857534,176.66187862779068,59.291637756039776,75.75671810424046,89.84285567845279,0.0
38,18:30,26765.0,2310.8763878013083,10257.46931401036,12568.345701811668,941.3372257775708,4521.0,2502.8639891364,13255.317072410762,8734.317072410762,6231.453083274362,172.17343197068618,72.45805857510767,89.23611341707525,98.58531032469874,0.0
39,19:00,27068.0,2371.302321158352,10205.713121776069,12577.015442934418,472.9852489824419,4521.0,2268.404161048882,14017.99930808314,9496.99930808314,7228.595147034257,177.13130873804184,82.5448265970181,97.18370193460538,106.70211190965168,0.0
40,19:30,27471.0,2158.3661096229857,9781.83448531626,11940.200594939246,300.62613450058245,4525.0,2411.057828543277,15230.173270560172,10705.173270560172,8294.115442016893,175.7379058949283,82.81961741924208,97.33105149540592,106.87837966694936,0.0
41,20:00,27548.0,2015.1066687334785,9644.272564064491,11659.379232797972,10.721999912199896,4531.0,2765.07859443038,15877.898767289827,11346.898767289827,8581.820172859447,182.9424026113772,85.0332069403689,96.95263575934072,105.5534579884264,0.0
42,20:30,27933.0,1802.8052535325344,8882.188081893255,10684.99333542579,1.5856411059460418,4531.0,2681.628559063974,17246.42102346826,12715.42102346826,10033.792464404289,189.169666839064,84.47178539912703,93.9892085215146,101.34819521010192,0.0
43,21:00,27130.0,1562.981867167984,7986.883893456221,9549.865760624203,0.3956224921883425,4536.0,3021.631711838141,17579.73861688361,13043.73861688361,10022.106905045468,186.6320307645789,83.30793367952512,89.95853041807763,97.11859469144078,0.0
44,21:30,26175.0,1573.3261717325088,7994.30031088268,9567.62648261519,0.0,4532.0,3170.7217410464773,16607.37351738481,12075.37351738481,8904.651776338334,180.4220597837101,78.5972962053426,85.68074662511609,93.50010612432725,0.0
45,22:00,24688.0,1505.9979570088651,7965.5523412729635,9471.550298281829,0.3763490339639783,4533.0,3415.354579478115,15216.073352684209,10683.073352684209,7267.718773206092,175.05541062039453,73.45330783575069,82.85085400697926,90.02233423672688,0.0
46,22:30,23233.0,1545.984093348311,8042.580519258748,9588.56461260706,0.0,4540.0,3182.6918044985846,13644.43538739294,9104.43538739294,5921.743582894356,166.2472418321579,66.72419169650661,82.66977614888484,87.44089633343437,0.0
47,23:00,22396.0,1525.0770120002555,8441.851743442125,9966.92875544238,0.0,4534.0,3132.9786516995787,12429.07124455762,7895.071244557619,4762.09259285804,156.8825165383104,61.61307306385952,80.78079842375877,86.47204148853983,0.0
48,23:30,21373.0,1505.6034073750673,8637.823760340394,10143.42716771546,0.0,4536.0,2967.04339851055,11229.57283228454,6693.572832284539,3726.529433773989,141.67654500194317,48.632095887208806,73.46712262479613,82.26445108830971,0.0
