settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21488.0,1085.6042199579806,3571.117801453785,4656.722021411766,0.0,3994.0,4617.181845042944,16831.277978588234,12837.277978588234,8220.09613354529,158.70320972746757,73.71615244997892,80.87541210834348,90.20668204701526,0.0
2,00:30,20651.0,1046.9281925209675,3583.413184484323,4630.34137700529,0.0,3989.0,4408.920610727465,16020.65862299471,12031.65862299471,7622.738012267245,156.34572871471613,71.3015156529691,79.83039576667724,89.11536357674335,0.0
3,01:00,20630.0,1119.8627576821707,3753.0767205254383,4872.939478207609,0.0,3981.0,4359.395060323595,15757.060521792391,11776.060521792391,7416.665461468796,154.81499855691487,70.71837852440251,79.18057608956475,88.08833414248204,0.0
4,01:30,20235.0,1111.1925230557997,3903.2449920848712,5014.437515140671,0.0,3989.0,4149.238794088053,15220.562484859329,11231.562484859329,7082.323690771276,150.03197375487883,69.14510231696784,78.81276986196832,87.11544322056878,0.0
5,02:00,20012.0,1124.740152559836,3934.727415665534,5059.46756822537,0.0,3987.0,3929.5857894302735,14952.53243177463,10965.53243177463,7035.946642344357,147.28325820671344,70.23733457348807,80.700539715903,88.92241656261679,0.0
6,02:30,19340.0,1185.4097043843306,3862.758650240127,5048.168354624458,0.0,3988.0,3774.7585886923857,14291.831645375543,10303.831645375543,6529.073056683157,146.77521280863198,66.9124236815559,78.41144779731967,85.59239609189846,0.0
7,03:00,19037.0,1204.180114418169,3822.7882425014423,5026.968356919611,0.0,3986.0,3824.061076740282,14010.031643080389,10024.031643080389,6199.970566340106,145.32614584559644,65.4386288729804,76.69590737407657,83.77431145453275,0.0
8,03:30,18264.0,1237.272320480385,3740.034435740773,4977.306756221158,0.0,3991.0,3656.99694733509,13286.693243778842,9295.693243778842,5638.696296443752,142.86535336421494,61.92749057691061,75.31665978535271,81.11222019874852,0.0
9,04:00,18249.0,1245.6024731377904,3969.609887478312,5215.212360616103,0.0,3983.0,3623.8413452250497,13033.787639383896,9050.787639383896,5426.946294158846,142.75904834204258,56.23903268354466,73.23490869102156,79.89561620517387,0.0
10,04:30,18079.0,1200.086892951589,4428.700495522533,5628.787388474122,1.0630055994806047,3981.0,3527.202701819385,12449.149605926395,8468.149605926397,4940.946904107012,140.70755769751364,56.37678915971336,74.90364237716575,80.80329705020294,0.0
11,05:00,17897.0,1279.7645692055185,5095.629241739206,6375.3938109447245,1.282620443001903,3986.0,3164.310589036047,11520.323568612272,7534.323568612273,4370.012979576226,140.70699881148488,51.72062045978528,72.95366096929108,79.8928092792229,0.0
12,05:30,17673.0,1219.5478072431,4813.507064512058,6033.054871755157,3.860768698843356,3987.0,3263.6450763222524,11636.084359546,7649.084359545999,4385.439283223746,141.38378052710658,56.20216898328151,76.10515401872973,84.05583100041049,0.0
13,06:00,18422.0,1248.544451960426,5413.322410005149,6661.866861965576,56.60208229748976,3993.0,3283.7323713814912,11703.531055736934,7710.531055736934,4426.798684355443,135.90218503292073,54.526436905016375,76.15029355659112,84.48209547047556,0.0
14,06:30,18683.0,1173.6270023642485,4521.311879890218,5694.938882254466,298.4017774096716,3991.0,3353.273266874849,12689.659340335862,8698.659340335862,5345.3860734610125,135.99802994029267,60.79136451667819,81.89232316662512,88.43518133960958,0.0
15,07:00,19052.0,1178.8214369234722,4259.989024139278,5438.81046106275,779.9425017290446,3999.0,4106.5434127375165,12833.247037208206,8834.247037208206,4727.70362447069,139.36597099505977,64.38854189020722,82.89992815750728,89.36251385896959,0.0
16,07:30,18580.0,1143.07931106412,4426.567995592842,5569.6473066569615,1663.5106747048198,3996.0,4898.419707757262,11346.84201863822,7350.842018638219,2452.4223108809574,137.07942526772328,54.5788801707064,76.84246424149052,86.25547977493612,0.0
17,08:00,18555.0,1142.5250158549957,4533.648386811102,5676.173402666098,2450.565181813701,3997.0,5396.2677370040055,10428.2614155202,6431.261415520201,1034.9936785161954,137.078669166221,51.72386800284343,75.52318871333435,86.07225355286862,0.0
18,08:30,17832.0,1199.1539977139334,4565.058800884895,5764.212798598828,3911.3705431872263,3995.0,5954.53728813102,8156.416658213944,4161.416658213944,-1793.1206299170751,135.2853499130937,34.09635213228628,65.47679664873984,77.73316448694442,0.0
