settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,20760.0,1422.596148053875,6462.55301306965,7885.149161123525,0.0,2976.0,3369.770529664869,12874.850838876477,9898.850838876477,6529.080309211606,139.5509062299185,56.99394912703184,79.76940895834937,88.65305307158556,0.0
2,00:30,20288.0,1367.0573843963618,6009.321401198172,7376.378785594534,0.0,2982.0,3327.3704443147767,12911.621214405466,9929.621214405466,6602.25077009069,141.91325372483425,53.863853074444,78.91272794073234,88.5378647055661,0.0
3,01:00,20033.0,1491.8488705490383,6156.599926388265,7648.448796937303,3.639050457064197,2977.0,3650.454056555011,12380.912152605631,9403.912152605631,5753.458096050623,140.3856504292877,42.55337307503751,72.57049573636978,82.86035507322006,0.0
4,01:30,20211.0,1425.1983515138998,5944.792278456047,7369.990629969947,2.8425548211617997,2978.0,3198.817896735515,12838.166815208891,9860.166815208891,6661.348918473376,140.674396209194,51.27188623122564,75.98240547416943,83.94995830079107,0.0
5,02:00,19656.0,1314.0963433425566,5697.825746717729,7011.922090060286,3.0307390104845573,2976.0,3247.996682337629,12641.047170929229,9665.047170929229,6417.0504885916,133.21697381639,51.90691492470378,76.07585137700248,85.27784017038164,0.0
6,02:30,19427.0,1331.261970427071,5930.647470423136,7261.909440850207,4.75504206059618,2983.0,3594.9091559785616,12160.335517089195,9177.335517089195,5582.426361110636,132.2776293091584,48.547843681955854,76.21819009175772,85.59203248756243,0.0
7,03:00,18827.0,1277.9994303611873,6084.243353974757,7362.242784335945,5.926855562462794,2981.0,3602.7259193696764,11458.830360101592,8477.830360101592,4875.104440731916,127.93262561944682,49.90863317196168,74.79920479107065,86.2977211107342,0.0
8,03:30,18544.0,1321.3779605397551,6141.8627699062345,7463.24073044599,2.54669069594899,2981.0,3221.126029070367,11078.21257885806,8097.21257885806,4876.086549787693,126.93269257999242,43.97217086963759,70.71344622582922,83.71258152968453,0.0
9,04:00,18586.0,1268.8843178233556,5730.0829975939305,6998.967315417286,2.504710834224994,2984.0,2870.6698488885304,11584.527973748489,8600.527973748489,5729.858124859959,128.5995175131585,43.7916045824516,72.50057326213516,84.67956919104907,0.0
10,04:30,18247.0,1382.1479895831658,5942.259032996522,7324.407022579688,1.5637616584002032,2982.0,2689.1710899753225,10921.029215761911,7939.029215761911,5249.858125786589,124.79037006978209,44.82948458550731,71.43410810705632,83.50917131416738,0.0
11,05:00,18201.0,1385.9385067009368,5988.551634271363,7374.4901409723,4.933499258858006,2983.0,2676.781654782116,10821.576359768842,7838.576359768842,5161.794704986726,122.06849016711304,45.80896264528258,71.2780832012345,86.29814051471763,0.0
12,05:30,18562.0,1409.5784961813847,6014.711386456022,7424.289882637408,73.85566582639791,2983.0,2639.27662979867,11063.854451536194,8080.854451536194,5441.577821737524,125.88112952658162,47.271421444882286,72.74221555254422,87.02372612241297,0.0
13,06:00,19982.0,1456.5645245656451,5868.025988567656,7324.590513133301,205.78680765170952,2991.0,2742.530955567637,12451.62267921499,9460.62267921499,6718.091723647352,138.6920415346435,50.8965268199328,81.0999478584442,89.7328705286658,0.0
14,06:30,21084.0,1316.9955873135254,5805.177462368707,7122.173049682233,847.2760797237663,2987.0,3035.0366326393328,13114.550870594,10127.550870594,7092.514237954669,138.86258696114413,52.633763581493874,86.57206781874291,93.96388564109188,0.0
15,07:00,22098.0,1262.0187902794205,5932.776689370993,7194.795479650414,1835.8473404587717,2986.0,4471.593436801712,13067.357179890814,10081.357179890814,5609.763743089102,143.08285653327846,57.41777697608445,86.8397665591508,94.27696678332198,0.0
16,07:30,22258.0,1246.653139611787,5897.87818565745,7144.531325269237,2762.361309365105,2988.0,5243.013573254113,12351.10736536566,9363.10736536566,4120.093792111546,142.4598013499697,54.92130783163293,81.70089437905985,91.6193259955042,0.0
17,08:00,22639.0,1333.7144929210774,6330.057699173862,7663.772192094939,3628.346993260098,2985.0,5861.0911511799095,11346.880814644965,8361.880814644963,2500.7896634650533,136.83502795426514,55.23506137685559,76.43011304510287,91.4615085060484,0.0
18,08:30,22765.0,1386.2391965472343,6348.66094624824,7734.900142795474,5122.144990668931,2986.0,5646.639371335389,9907.954866535594,6921.954866535594,1275.315495200205,135.74789373130375,51.11149675945519,69.28745561101994,85.84952637550448,0.0
19,09:00,22867.0,1357.8395181708074,6521.28987987262,7879.1293980434275,6076.762994978601,2985.0,5978.618471115597,8911.107606977972,5926.107606977972,-52.510864137624594,140.57543635283892,46.96887616366413,64.56742022719428,81.1674900452914,0.0
20,09:30,22942.0,1360.6387856546144,6890.933259867676,8251.57204552229,7006.52563052111,2984.0,6098.144022580686,7683.902323956599,4699.9023239566,-1398.241698624087,136.47522159186883,41.53445766531714,61.96945013879278,76.48993952347152,0.0
21,10:00,22940.0,1544.740540918916,7135.257112228196,8679.997653147111,7458.574709840263,2990.0,5994.163897008187,6801.427637012626,3811.4276370126254,-2182.7362599955604,134.0648539194904,35.634877099097814,58.6581002111235,72.63222003406383,0.002
22,10:30,22460.0,1694.9434847540692,6668.1335641887645,8363.077048942834,8340.817236265462,2991.0,6233.595720186195,5756.105714791702,2765.1057147917018,-3468.490005394493,131.1381705550427,29.75038023455183,54.0859378727645,67.98658370363502,0.002
23,11:00,21797.0,1793.00229751837,6558.774779763721,8351.777077282091,8693.68096800364,2993.0,6080.866160445475,4751.5419547142665,1758.5419547142665,-4322.324205731208,129.75718300403904,19.121216489010624,45.05063451217456,57.28360669818269,0.007
24,11:30,21242.0,1836.4205408325336,6599.502498920591,8435.923039753125,8881.891164077453,2998.0,5595.89550828241,3924.1857961694222,926.1857961694222,-4669.709712112988,136.4519498742915,19.48486057918951,48.38423062860939,60.24769087545024,0.002
25,12:00,20600.0,1709.4939669355203,6339.276262594871,8048.770229530392,9616.037536262342,2992.0,5550.848637800904,2935.192234207265,-56.807765792735154,-5607.656403593639,140.7549646383555,17.710523358643524,42.85651907606298,57.47437234907756,0.006
26,12:30,19913.0,1685.899837801982,6298.285801596602,7984.185639398584,9841.812070009812,2990.0,5480.169900385168,2087.002290591605,-902.9977094083952,-6383.167609793563,148.1589387011979,11.72075796591674,34.14040726906889,52.48057733514017,0.005
27,13:00,19318.0,1641.7864845156928,6053.495089146366,7695.281573662059,10305.096929714293,2991.0,5580.908935490771,1317.6214966236475,-1673.3785033763525,-7254.2874388671235,145.28241987211845,11.32288481852826,30.696473610870704,52.34969450909045,0.0
28,13:30,18939.0,1668.5648378752217,5728.241700995414,7396.806538870636,9644.364639578253,2983.0,5911.63715491832,1897.828821551113,-1085.171178448887,-6996.808333367208,157.32142996758046,15.84977161697969,36.80408331016437,53.48791483435297,0.002
29,14:00,18894.0,1578.479800198489,5843.34292727821,7421.822727476699,8759.983919178982,2982.0,5924.054443839937,2712.193353344319,-269.8066466556811,-6193.861090495619,157.03456202906517,19.01750463706249,42.844235142197306,55.04487004598664,0.0
30,14:30,18882.0,1606.8233293118944,5911.325408012851,7518.1487373247455,8342.638437627927,2983.0,5812.032628902136,3021.212825047327,38.21282504732699,-5773.819803854809,167.99449865098876,23.03291977041223,46.23732153816261,65.73853183515641,0.0
31,15:00,19119.0,1689.1459938984287,6184.132493370435,7873.278487268864,7669.894184695599,2978.0,5180.941461551253,3575.827328035535,597.8273280355352,-4583.114133515718,160.94010695978255,19.03155389359486,54.849222159034696,73.84238337565742,0.0
32,15:30,19573.0,1809.49414533886,6274.142278901959,8083.636424240818,6500.712748006104,2978.0,5183.622474083447,4988.6508277530775,2010.6508277530772,-3172.9716463303694,168.36119789767713,24.48705009855264,59.29036232457631,78.20103523748926,0.0
33,16:00,20666.0,1892.3577931595817,6298.666451901945,8191.024245061527,5862.682377626098,2976.0,5542.3769840564855,6612.293377312375,3636.293377312375,-1906.0836067441105,172.91327812847248,34.9931707845841,60.25506084667262,84.44071149334415,0.0
34,16:30,22113.0,1882.3983428123315,6424.130197125653,8306.528539937985,5006.739291832188,2980.0,5183.036751690353,8799.732168229828,5819.732168229828,636.6954165394745,187.80746299175468,46.709854637803446,63.25981985552513,84.48577098906692,0.0
35,17:00,23889.0,1883.1850396092923,6293.896402435429,8177.081442044721,3927.579902424317,2980.0,4883.442935534634,11784.33865553096,8804.33865553096,3920.895719996327,189.43149739774591,61.691086212400656,83.69407304401687,98.9177872093985,0.0
36,17:30,25239.0,1884.0543491660464,6435.763876747262,8319.818225913308,3260.33935748858,2983.0,4527.357425256188,13658.842416598112,10675.842416598112,6148.484991341924,188.30924665503545,70.19306543468184,93.12753554482526,104.97223877719988,0.0
37,18:00,25991.0,1921.340791385424,6370.376766339233,8291.717557724656,2750.173714259848,2987.0,4189.305477023328,14949.108728015495,11962.108728015495,7772.8032509921695,184.9217742581544,81.55400473414895,100.1786560896683,111.0255773929616,0.0
38,18:30,27170.0,1771.6951152765369,6298.943218344372,8070.638333620909,2264.7294788230647,2980.0,4244.321649039338,16834.632187556024,13854.632187556024,9610.310538516684,188.61550397750227,94.1817716074639,107.8335537030594,118.64825481828858,0.0
39,19:00,27967.0,1432.1128011162923,6004.444792803585,7436.557593919877,1761.531400806189,2982.0,4074.9499915945216,18768.91100527393,15786.911005273934,11711.961013679413,194.46771763699752,101.5803351174687,113.3314451356204,124.45234605589488,0.0
40,19:30,28440.0,1470.4038808554562,5839.304154204523,7309.708035059979,1134.764037065426,2982.0,4158.801172228481,19995.527927874595,17013.527927874595,12854.726755646114,193.5816848919152,99.41022318944364,111.74400141065716,121.42638541391408,0.0
41,20:00,28179.0,1452.90266421803,5878.932590129079,7331.835254347108,718.5488662076646,2987.0,3572.087868735354,20128.615879445228,17141.615879445228,13569.528010709872,191.11359534852195,101.6378707108628,112.56376103440164,121.06486663815517,0.0
42,20:30,27859.0,1465.0584019592363,5298.055696823591,6763.114098782827,300.18231325431304,2984.0,3666.028222867611,20795.70358796286,17811.70358796286,14145.675365095249,188.450852530075,99.03749433508708,108.87121504267496,116.27741982762224,0.0
43,21:00,27488.0,1447.5057344737245,5440.206804063035,6887.712538536759,7.931389523123554,2988.0,3097.1910462981173,20592.35607194012,17604.356071940118,14507.165025642,198.5877331187302,94.4756632397762,102.08718949203488,110.71811486857716,0.0
44,21:30,26708.0,1584.3616675983965,5551.880292704208,7136.241960302605,0.0,2988.0,3080.952129844765,19571.758039697397,16583.758039697394,13502.805909852628,185.9172164210194,86.38637192526782,94.0585236874881,103.17524565418852,0.0
45,22:00,25448.0,1845.04087956919,5849.542159013569,7694.583038582759,11.012382460635376,2988.0,2902.739238491069,17742.404578956604,14754.404578956604,11851.665340465535,186.17772779470448,77.47292797216487,85.45492185086002,94.9988752403201,0.0
46,22:30,24753.0,1679.432932409388,5832.7646490728,7512.197581482188,3.214138833403789,2988.0,2935.89693854252,17237.58827968441,14249.588279684407,11313.69134114189,178.2036288287865,73.66696907655432,82.45037163079468,90.91183170022656,0.0
47,23:00,23493.0,1681.0547982244343,5947.513169077657,7628.567967302091,7.551988200342577,2992.0,2860.261259433143,15856.880044497566,12864.880044497566,10004.618785064424,178.04182275647833,67.28196008264132,78.33717489645169,86.05593080555902,0.0
48,23:30,23016.0,1593.372795253931,5454.103164622868,7047.475959876799,0.0,2989.0,2607.5163099692577,15968.5240401232,12979.5240401232,10372.007730153942,168.5035901547046,68.05929817880235,79.94969762123996,88.24000420486794,0.0
