settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
21,10:00,24441.0,2501.21861477055,11608.623325779938,14109.841940550488,6916.703199495262,4896.0,2844.666505505716,3414.4548599542504,-1481.5451400457496,-4326.211645551466,122.06246592688628,2.6904279855553024,25.45622205268968,47.51678630781176,0.045
22,10:30,24423.0,2444.2551743689805,11743.446590419004,14187.701764787984,7268.989935110935,4907.0,3308.6210063315807,2966.308300101082,-1940.6916998989184,-5249.312706230499,122.63826294086778,1.859594705936659,18.47168096898644,46.358053567296096,0.049
23,11:00,24312.0,2107.089431194556,11224.036251384046,13331.125682578602,8182.703630425524,4909.0,4061.123721627072,2798.1706869958725,-2110.8293130041275,-6171.9530346312,122.19202028376732,3.648912185402231,17.82788638047516,44.62781107468137,0.034
24,11:30,24297.0,2210.937704622948,11277.126652476503,13488.064357099453,8474.243346191755,4910.0,4139.729347263451,2334.692296708792,-2575.307703291208,-6715.037050554659,122.31664773258736,7.205618963452194,20.51117462976532,44.52036394022353,0.014
25,12:00,24320.0,2061.476590832276,10842.449004425322,12903.925595257597,8673.899654086345,4909.0,4251.627720203949,2742.174750656057,-2166.825249343943,-6418.452969547892,124.97317703742048,11.605730108637546,27.323004735594363,48.43182224333075,0.0
26,12:30,23964.0,2270.0391438067945,10733.281375030314,13003.320518837108,9095.449627959782,4914.0,4310.978118457088,1865.229853203109,-3048.770146796891,-7359.748265253979,120.07993641253414,2.909972565884304,10.614422160330744,42.94345091698673,0.046
27,13:00,24037.0,2722.230495517428,11031.15841629066,13753.388911808088,9209.459397137292,4910.0,4417.992501890309,1074.1516910546195,-3835.84830894538,-8253.840810835689,116.99144720553043,1.0639020290434569,6.915348598480016,37.994066411095226,0.073
28,13:30,23680.0,2523.546571849817,11004.095574246616,13527.642146096434,8794.797665137845,4921.0,4778.782423358938,1357.5601887657213,-3563.4398112342787,-8342.222234593217,118.16726398734758,1.6149499013805195,6.2854491493456255,37.87839376749595,0.054
29,14:00,23374.0,2183.8037202904857,9236.769690445572,11420.57341073606,8225.01973648372,4916.0,4843.898290753059,3728.406852780223,-1187.5931472197772,-6031.491437972836,121.12876145237384,2.8692063509700385,28.145239755612952,51.85162621933451,0.019
30,14:30,23359.0,2089.6219460852626,7818.641261911749,9908.263207997012,7757.97011280697,4920.0,4966.2335429647965,5692.766679196018,772.7666791960182,-4193.466863768778,124.75556447250058,3.801927278692505,38.57510305746425,61.52284326093116,0.01
31,15:00,23499.0,2054.7403348866337,6988.016605176346,9042.75694006298,7273.902541464081,4921.0,4464.2407734765575,7182.340518472938,2261.340518472938,-2202.90025500362,129.3867863429173,11.583739963388254,48.80821174434881,67.14188422201389,0.001
32,15:30,23655.0,1832.4274123280643,7389.222317286639,9221.649729614704,6516.592330568445,4927.0,4465.700206776095,7916.757939816853,2989.7579398168527,-1475.9422669592425,135.5564403620135,20.41862921568112,52.4175771878808,69.32554565913067,0.001
33,16:00,23719.0,1844.7011016079812,7489.707101702555,9334.408203310535,5548.798026770851,4932.0,4751.791683918202,8835.793769918611,3903.7937699186114,-847.9979139995903,143.9525561041285,24.617472493789748,57.26330979501741,69.64022434327572,0.001
34,16:30,24326.0,1555.6463388065267,6534.046700094889,8089.693038901416,4764.191264690252,4926.0,4777.588400536861,11472.115696408331,6546.115696408331,1768.5272958714704,154.48139161013333,46.42281729910975,70.38315014939411,80.77770600278194,0.0
35,17:00,25287.0,1315.8964613417152,6011.657190987305,7327.553652329019,3641.9185837436944,4927.0,4721.692888069973,14317.527763927286,9390.527763927286,4668.834875857313,160.3495094912717,66.69359207244567,79.82794807412421,89.06679540887518,0.0
36,17:30,26504.0,1275.370118079563,5301.750123748993,6577.120241828557,2835.627720414825,4926.0,4971.482981064136,17091.252037756618,12165.252037756618,7193.769056692482,165.09710729116586,78.83401128326989,88.11371933655633,98.49824104252748,0.0
37,18:00,26932.0,1244.6878512110516,5292.296605958059,6536.984457169111,2032.938706504241,4941.0,4748.65868200693,18362.076836326647,13421.076836326649,8672.418154319717,171.38993798021977,88.76862794738979,99.93057521706032,108.94295389244624,0.0
38,18:30,26977.0,940.3141345278934,4970.021575355592,5910.335709883486,1347.8643894502852,4935.0,4711.870764768152,19718.79990066623,14783.799900666228,10071.929135898075,173.19697701018964,93.34434034867492,105.5419449421874,114.77870475595306,0.0
39,19:00,26733.0,837.9377793588075,4448.982405561348,5286.920184920155,718.0287670009463,4941.0,4251.874576471016,20728.051048078894,15787.051048078898,11535.176471607883,178.15125300964814,97.01417017812278,107.67909398566276,116.78360566645732,0.0
40,19:30,26756.0,816.7102598612269,4106.552785100485,4923.263044961712,281.5112708827121,4942.0,4384.898896203261,21551.22568415557,16609.225684155575,12224.326787952315,181.0420533628376,98.24055424884428,109.64436503000434,116.891303202512,0.0
41,20:00,27145.0,935.2059523266944,3588.385870042929,4523.591822369624,2.8584477485342346,4937.0,5195.4445995514725,22618.54972988184,17681.54972988184,12486.105130330368,187.6571587732301,96.35934359518085,105.3386548827651,111.14413020475158,0.0
42,20:30,26631.0,875.5933681024779,3210.45575325904,4086.049121361518,2.480201886050634,4936.0,5237.235424448165,22542.470676752437,17606.470676752433,12369.235252304268,187.09930637550255,92.63900740982652,101.89431241534872,107.8363008788737,0.0
43,21:00,26003.0,851.2084007288111,3496.949589797853,4348.157990526664,3.941554829396735,4933.0,5343.997816621128,21650.90045464394,16717.90045464394,11373.902638022812,185.2651160021268,85.34940405872283,94.05532256071103,101.2277782620252,0.0
44,21:30,24973.0,845.4637988098715,3635.143286117049,4480.607084926921,3.6855206543151513,4934.0,5563.737924024662,20488.707394418765,15554.707394418763,9990.969470394102,178.69250196627746,79.24191568878258,86.85416306193395,95.8140881832132,0.0
45,22:00,23814.0,818.9326304155383,3643.225158976243,4462.157789391781,16.126422949436733,4936.0,5233.371722703815,19335.71578765878,14399.71578765878,9166.344064954968,177.98232608452523,75.81163472264633,83.82788564979357,92.75585497280652,0.0
46,22:30,23213.0,823.9611840734929,3652.006178417193,4475.967362490686,2.7766330156772203,4935.0,5321.807053316084,18734.25600449364,13799.256004493636,8477.448951177554,165.0319119362185,73.57214120101025,81.55659616737047,89.73507880378845,0.0
47,23:00,22409.0,786.0883657296001,3549.605557321473,4335.693923051073,37.41183230407342,4939.0,5501.813145487728,18035.894244644853,13096.894244644853,7595.081099157125,157.97008133041876,73.59322923176603,80.01692458906817,87.88575722140679,0.0
48,23:30,21639.0,788.4635189674303,3428.2930618681603,4216.75658083559,37.486444556303226,4932.0,5458.06353642932,17384.756974608106,12452.756974608106,6994.693438178786,144.99082695300925,69.21474131036888,78.03672929821683,86.52133307876502,0.0
