settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21940.0,3332.867976516135,12643.26371647667,15976.131692992803,0.0,4958.0,-437.3618153413171,5963.868307007197,1005.8683070071966,1443.2301223485138,127.1918100086996,11.158064470760818,36.88641378750732,59.62466288042666,0.01
2,00:30,21514.0,3323.276038052951,13045.278526036653,16368.554564089603,0.0,4969.0,-799.0560007323102,5145.445435910397,176.44543591039655,975.5014366427068,126.59297600515332,4.950642553218206,32.515465303139635,53.187945183358536,0.025
3,01:00,21472.0,3321.4893911571294,12988.125612251475,16309.615003408604,3.2912864954793664,4962.0,-1120.4036651144252,5159.093710095916,197.09371009591632,1317.4973752103415,129.23966851783177,3.398817468601085,30.820493448404765,51.7965423828526,0.042
4,01:30,21413.0,3418.03089631956,13326.920882388908,16744.951778708466,4.073556744142628,4962.0,-541.7878139444948,4663.97466454739,-298.0253354526103,243.7624784918845,123.34389002879207,1.755278793046121,29.905098384470826,49.83088533452013,0.066
5,02:00,20842.0,3469.054976933106,14207.41318104107,17676.468157974177,3.064892834745673,4971.0,-751.7986736620759,3162.4669491910754,-1808.5330508089248,-1056.7343771468486,117.881467468789,3.730808459867411,22.995314066016235,42.99262914795492,0.025
6,02:30,20856.0,3158.933065268479,13650.739667131244,16809.672732399726,6.813513054780304,4967.0,-950.8119872334956,4039.5137545454927,-927.4862454545072,23.325741778988345,118.88665804648537,3.398214914942049,23.374902237591783,46.83812721479343,0.029
7,03:00,19977.0,3034.7770815251765,12885.391523283652,15920.16860480883,6.460764813298255,4965.0,-1668.9043780073373,4050.370630377871,-914.6293696221292,754.2750083852081,121.64463885758715,3.675709735493629,18.791435915570865,43.67400872975709,0.018
8,03:30,19559.0,3227.197160962559,13894.92303450316,17122.12019546572,4.988769628476918,4964.0,-2096.1575752649187,2431.8910349058024,-2532.1089650941976,-435.9513898292789,118.83102815583614,2.670896445772966,11.817686242651376,35.22368916182885,0.027
9,04:00,19325.0,3446.812052078154,13982.95229700665,17429.764349084806,6.2665204820789455,4952.0,-2610.1548448827843,1888.9691304331136,-3063.0308695668864,-452.8760246841021,119.21691793293544,-2.23294141373038,6.642036496800145,33.1957002081607,0.197
10,04:30,19251.0,3274.88781216786,14079.303748076754,17354.191560244613,6.065623097407081,4959.0,-2668.3491107295367,1890.7428166579807,-3068.257183342019,-399.9080726124821,119.65358059549952,3.544889563081327,13.26170866857383,37.99482336126424,0.04
