settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,22711.0,1811.866718903196,6283.617963184939,8095.484682088135,1.2057719221949643,2990.0,2725.104270031577,14614.30954598967,11624.30954598967,8899.205275958093,161.26252660368726,53.94465475700893,74.43500294948609,81.39276269093587,0.0
2,00:30,22233.0,1798.1784548952733,7073.225121694756,8871.40357659003,5.294234467808741,2991.0,2553.4607271692958,13356.302188942162,10365.302188942162,7811.841461772867,155.325321905282,49.22737048058662,74.86293868520002,81.5845526717355,0.0
3,01:00,22200.0,1808.2278487197823,7158.836482724364,8967.064331444146,0.0,2985.0,2178.2998035899764,13232.935668555854,10247.935668555854,8069.635864965878,156.24846632967655,52.3345884771968,76.50072686066213,83.91102278430526,0.0
4,01:30,21511.0,1736.8586291005338,7335.182611716815,9072.041240817349,0.0,2990.0,2627.5454128290908,12438.958759182651,9448.958759182651,6821.41334635356,156.47923389465726,48.56504466216181,75.68970410184251,83.86588097072887,0.0
5,02:00,21249.0,1687.1387662548125,7030.557367258161,8717.696133512974,0.0,2993.0,2592.546348764944,12531.303866487026,9538.303866487026,6945.757517722082,152.12631821936898,50.34167112857197,77.23226421059368,84.91112052081438,0.0
6,02:30,20959.0,1642.763895136496,7194.762684983302,8837.526580119798,0.0,2985.0,2529.630263279924,12121.473419880202,9136.473419880202,6606.843156600278,150.3326157766616,50.14606701245234,76.48079199079696,85.00454644004586,0.0
7,03:00,20119.0,1655.3103800664426,6698.475548541703,8353.785928608146,2.02617920740589,2986.0,2946.284120690714,11763.187892184447,8777.187892184449,5830.903771493735,148.46854725707163,49.13481932678801,75.38784059267647,83.46006005982144,0.0
8,03:30,19798.0,1376.8838749813008,5669.266165849593,7046.150040830893,0.0,2986.0,3267.444833113753,12751.849959169109,9765.849959169109,6498.405126055354,150.7649158576975,54.48264125365403,74.86714713200698,83.15070453758361,0.0
9,04:00,19415.0,1191.81912666592,5013.275872115434,6205.094998781355,0.0,2983.0,3081.0381361292566,13209.905001218644,10226.905001218644,7145.866865089389,154.09052720516272,51.12558590314614,71.30039459815792,79.13640182829538,0.0
10,04:30,19379.0,1288.7136241956912,4670.3597468575,5959.073371053191,3.657071096788923,2974.0,2966.55202498783,13416.26955785002,10442.26955785002,7475.717532862191,153.2285354826945,54.52658541125231,73.03190070007966,80.97551401133113,0.0
11,05:00,18824.0,1381.5921421668352,4640.111682539917,6021.703824706752,4.623640942465173,2979.0,2605.876403043039,12797.672534350782,9818.672534350782,7212.796131307743,141.88416058629707,48.09530926885038,72.37438454596082,79.87240084198262,0.0
12,05:30,19105.0,1284.999138148635,4246.927837642627,5531.926975791263,30.49197558933289,2979.0,2769.1468854796576,13542.581048619406,10563.581048619406,7794.434163139748,154.48315530804115,56.91487068578943,76.32814962842869,83.59355959683555,0.0
13,06:00,20417.0,1123.7130756610488,4188.829158418263,5312.542234079312,140.4801993708148,2979.0,3144.551555561065,14963.977566549873,11984.977566549873,8840.426010988807,156.01512881642216,62.50095463574241,79.0890444401247,86.94628701287434,0.0
14,06:30,21433.0,1221.493964395774,4253.8570183595775,5475.350982755352,785.3150934803699,2977.0,3813.0793608854015,15172.33392376428,12195.33392376428,8382.254562878878,158.57489398790383,63.30411331447704,82.92723516959174,90.67979862837808,0.0
15,07:00,23109.0,1265.4171232663432,4774.778489763286,6040.195613029629,1481.0181058929147,2985.0,4495.117638622495,15587.786281077457,12602.786281077457,8107.668642454962,167.0122309644494,62.68643546107829,80.04806758077751,87.94118590946276,0.0
16,07:30,23943.0,1324.8283229706312,4687.178011559015,6012.006334529646,2398.307001883922,2984.0,4926.255795447174,15532.686663586432,12548.686663586432,7622.430868139258,159.99339214306482,58.3892266987168,77.40243270518138,84.58050052033751,0.0
17,08:00,24682.0,1437.8636622991223,4928.246762752776,6366.110425051898,3273.4649389682986,2983.0,5970.578844930426,15042.424635979803,12059.424635979803,6088.845791049377,158.1754294197377,58.04891432330964,76.15582390241755,83.8798579394396,0.0
18,08:30,24803.0,1364.166040925374,4817.381234092799,6181.5472750181725,3978.925532798548,2983.0,5985.935204929474,14642.52719218328,11659.52719218328,5673.591987253805,155.2129349736802,59.37255940839855,76.04875067587537,82.12988552919218,0.0
19,09:00,24838.0,1337.5318131714114,5225.131299082196,6562.663112253607,4881.136564612848,2990.0,6481.106348019497,13394.200323133544,10404.200323133544,3923.093975114047,154.06475262408983,52.03752522464757,69.2765640590884,76.80685740359883,0.0
20,09:30,23692.0,1387.9489145115035,5542.268067512452,6930.216982023956,4894.543130960653,2988.0,6285.574959799381,11867.239887015392,8879.239887015392,2593.664927216011,164.81729688747788,51.12685006564103,64.08406841815602,72.92188196109485,0.0
21,10:00,22785.0,1645.23631978548,5890.70148253926,7535.93780232474,4371.1982625073815,2991.0,6304.644492402795,10877.86393516788,7886.863935167879,1582.2194427650848,169.0452737619326,40.647568350389946,62.53958896047104,74.0587186986728,0.0
22,10:30,22002.0,1532.0961954507002,5728.899861394265,7260.996056844965,4601.54783984103,2988.0,6089.176015162485,10139.456103314003,7151.456103314005,1062.2800881515204,166.12466918207014,39.68923547797357,59.30651639686813,73.9185201464151,0.0
23,11:00,21396.0,1480.0689173397116,5931.905245957122,7411.9741632968335,5180.428181844867,2982.0,6147.379953235421,8803.597654858298,5821.5976548582985,-325.78229837712297,164.41946142568506,32.752588458418785,53.12970386180528,68.10012232680907,0.0
24,11:30,21561.0,1629.4732272820747,6550.212054511122,8179.685281793197,6157.86648120175,2984.0,5818.738041315119,7223.448237005054,4239.448237005054,-1579.289804310065,164.63693544306958,39.56797235407339,53.512612448475366,64.4800296160616,0.0
25,12:00,21596.0,1750.1245296569152,6738.055737689365,8488.18026734628,7213.60207481859,2983.0,5804.284667143252,5894.217657835128,2911.217657835128,-2893.0670093081235,165.0781581824586,30.52724453850403,53.41232067419399,60.171487780636056,0.001
26,12:30,21207.0,1912.2529457629764,6768.253764774671,8680.506710537647,7192.117464984166,2987.0,5455.786834111378,5334.375824478186,2347.3758244781857,-3108.4110096331924,166.35805982484507,21.113570707710814,50.9605100048076,59.10640848603189,0.0
27,13:00,21344.0,1939.4868982519392,6630.099569266004,8569.586467517944,6795.952993248545,2983.0,5734.048371146492,5978.460539233511,2995.46053923351,-2738.587831912981,162.50929644326754,29.585929951785115,44.35193088916153,60.44481268316349,0.0
28,13:30,21059.0,1927.813055186739,7109.3015972268,9037.114652413538,7190.692979334881,2988.0,5688.550713430415,4831.192368251581,1843.1923682515808,-3845.3583451788345,158.46442322790995,27.555276129279623,54.561118646914174,63.47593093474826,0.0
29,14:00,21214.0,1970.9348861275112,6884.923755613895,8855.858641741406,7670.887889045736,2985.0,6172.989514597097,4687.253469212857,1702.2534692128577,-4470.736045384239,152.09170915620274,26.247878254990177,57.73093433184049,68.1252768647914,0.0
30,14:30,21606.0,1949.0234095551252,7174.667113871978,9123.690523427103,6783.686538767337,2989.0,5916.304805811227,5698.62293780556,2709.62293780556,-3206.681868005668,167.83501290664535,35.522273421360154,58.77730680805748,69.84285199699231,0.0
31,15:00,21755.0,1822.337278215956,7878.936732163861,9701.274010379817,5821.946660661662,2991.0,5774.483661698032,6231.779328958521,3240.7793289585206,-2533.7043327395118,175.1875179086674,35.38505675458511,55.9084048868454,73.88432152574765,0.0
32,15:30,22497.0,1821.2469696903024,7357.29473007252,9178.541699762824,5580.9338830697125,2988.0,5481.823315804455,7737.524417167464,4749.524417167464,-732.298898636991,184.56703247308465,48.6783234345096,56.642247623670485,71.43374411645092,0.0
33,16:00,23577.0,1753.023390576885,6926.037511657964,8679.060902234849,5352.45589342973,2982.0,5360.915305935165,9545.483204335422,6563.483204335422,1202.567898400257,187.6369198961989,41.9487670376943,52.12805087963181,67.93410994777024,0.0
34,16:30,25030.0,1825.4455476327323,7581.066850015776,9406.512397648508,4168.035266406383,2979.0,4506.327119050058,11455.452335945109,8476.452335945109,3970.1252168950505,194.663507020928,33.77513847257709,55.72171837762243,68.67772370892084,0.0
35,17:00,25627.0,1832.687117586304,7961.281096142447,9793.968213728753,3707.4163768078506,2979.0,3672.075838265167,12125.615409463398,9146.615409463398,5474.539571198231,193.4354836179264,36.06335541794381,62.546857592004,72.60328834022533,0.0
36,17:30,27120.0,1872.328884632101,8159.93692260264,10032.26580723474,3157.870814041754,2972.0,3240.092787866011,13929.863378723505,10957.863378723505,7717.770590857493,189.4128173287824,43.52920794788445,68.68796162091743,76.79114787774142,0.0
37,18:00,27273.0,2040.7974571606549,8606.14914962029,10646.946606780946,2638.924121486073,2975.0,3152.8555242479106,13987.12927173298,11012.12927173298,7859.273747485069,192.68571721067192,46.31840136041294,72.75362930974279,80.28146683321934,0.0
38,18:30,27986.0,2122.5244428796627,8700.535898353008,10823.06034123267,2132.7028416102185,2975.0,2744.871203874563,15030.23681715711,12055.23681715711,9310.365613282547,185.7296260343904,54.91832517158255,76.73118123234701,84.33943497722784,0.0
39,19:00,28274.0,2304.992537852021,9060.258137046518,11365.25067489854,1803.5911552303623,2968.0,2930.2585389500423,15105.158169871098,12137.158169871098,9206.899630921056,180.72571911772516,58.01374441779955,77.62038235719825,85.46608097708426,0.0
40,19:30,28333.0,2131.0977728768603,8757.463425038408,10888.561197915267,1179.5791683417365,2976.0,2645.054280389123,16264.859633742995,13288.859633742995,10643.805353353871,179.8297003584137,63.18011476500081,77.37567039949892,83.73318462018312,0.0
41,20:00,27996.0,2114.517337580463,8756.791526578614,10871.308864159077,702.520943798172,2972.0,2828.288344674605,16422.17019204275,13450.170192042751,10621.881847368146,179.6474001546564,66.97802379075632,79.64360095659299,85.75755288147514,0.0
42,20:30,27924.0,1836.8388850636063,8386.50676717574,10223.345652239346,251.22223486408527,2975.0,2822.513949688197,17449.432112896568,14474.432112896568,11651.918163208373,182.0479743414704,80.78878401312329,90.10869151774864,96.50749763290446,0.0
43,21:00,28118.0,1877.6106484113905,7844.245715562875,9721.856363974266,0.0,2982.0,3082.0559786273566,18396.143636025736,15414.143636025736,12332.08765739838,183.7651141846964,86.81443283726135,94.88245287526084,101.0363439655508,0.0
44,21:30,27450.0,1705.8427150211546,7887.273789534175,9593.11650455533,0.0,2977.0,2787.621027065584,17856.883495444672,14879.883495444672,12092.26246837909,178.86246326666998,81.65530815609148,89.17370010085092,97.0161325231456,0.0
45,22:00,26530.0,1816.832061061609,7824.954967406789,9641.787028468398,0.0,2994.0,1976.427717403089,16888.212971531604,13894.212971531604,11917.785254128516,178.5950543392045,78.43066126125476,86.04044487459595,93.65050840461237,0.0
46,22:30,25656.0,1721.218642846069,7847.993416591961,9569.21205943803,0.0,2998.0,2523.5381856016297,16086.78794056197,13088.78794056197,10565.24975496034,174.469460137152,75.18923990508485,86.98718763631793,94.04547667711658,0.0
47,23:00,24778.0,1704.3805117165346,7369.901680687552,9074.282192404087,0.0,2997.0,2843.861038917094,15703.717807595913,12706.717807595913,9862.85676867882,165.3971096065957,72.75157631602141,84.0096823276755,91.21170270685931,0.0
48,23:30,23878.0,1524.1157915677138,7416.79016005091,8940.905951618624,0.0,2987.0,3050.9546733535967,14937.094048381376,11950.094048381376,8899.139375027778,158.86436343905413,64.84025801869089,81.21783520969002,88.33987706403855,0.0
