settlement_period,gb_time,demand_mw,embedded_wind_mw,transmission_wind_mw,total_wind_mw,solar_mw,nuclear_mw,net_import_mw,residual_before_nuclear_mw,residual_after_nuclear_mw,net_system_short_mw,inertia_gvas,price_p10_gbp_mwh,price_p50_gbp_mwh,price_p90_gbp_mwh,negative_price_probability
1,00:00,21494.0,1462.3218541062856,7282.989676614679,8745.311530720965,0.0,4366.0,4803.4862747517855,12748.688469279035,8382.688469279035,3579.20219452725,134.164282610326,49.56435307085607,77.57655718932168,86.12492551528321,0.0
2,00:30,21113.0,1380.061027244641,6934.46541663432,8314.52644387896,0.0,4367.0,5091.861366144118,12798.47355612104,8431.47355612104,3339.6121899769223,131.8430438171092,48.87458013434145,75.81674320504231,84.31100871578494,0.0
3,01:00,20413.0,1332.857310849732,6692.163206236033,8025.020517085765,3.0872408584155213,4357.0,4892.522803840706,12384.89224205582,8027.892242055819,3135.3694382151134,131.40082575154375,44.55522150000782,73.1500042570239,81.67977887981299,0.0
4,01:30,20076.0,1284.6561622241372,6556.387781621756,7841.043943845892,3.5512062253992323,4364.0,5393.3697677932,12231.40484992871,7867.404849928709,2474.0350821355096,130.05363984695134,39.81419850489901,73.4347166064812,81.9766110506623,0.0
5,02:00,19660.0,1265.0004837740569,6466.805546248205,7731.806030022262,3.399612845647693,4367.0,5150.418336380032,11924.79435713209,7557.79435713209,2407.376020752058,129.77467630496767,36.86717668486549,69.45559000924843,79.5705909081278,0.0
6,02:30,19199.0,1284.5626698287413,6713.388268845783,7997.950938674524,3.635234367965424,4367.0,4996.882611241465,11197.41382695751,6830.413826957511,1833.5312157160447,129.35014074797368,28.227843116068204,65.74634113326863,78.47177430231987,0.0
7,03:00,18657.0,1312.1846720249089,6231.535246835502,7543.719918860411,3.3343892433328834,4367.0,4194.009593665773,11109.945691896257,6742.945691896257,2548.9360982304843,130.83432333728695,30.24104964710417,65.7665211400312,77.16104555607133,0.0
8,03:30,18326.0,1205.1998226474404,5950.817705108122,7156.017527755563,3.738290488374712,4364.0,4308.700930041475,11166.244181756065,6802.244181756063,2493.543251714588,129.36134615182246,34.052210945352144,66.24699769030917,78.34653816668099,0.0
9,04:00,17734.0,1119.2503503079065,5364.118992397019,6483.369342704925,0.0,4360.0,3922.157021829752,11250.630657295074,6890.630657295074,2968.473635465323,128.05843262568536,35.50108873011285,67.18468837392993,78.58445170085784,0.0
10,04:30,17775.0,1013.0082924436624,4277.505285846586,5290.513578290248,4.407805593228453,4363.0,3805.0417704699375,12480.078616116523,8117.078616116523,4312.036845646586,127.13272154731088,48.53032538118769,71.29785953733328,78.71097632386974,0.0
11,05:00,17209.0,988.6860750796396,3866.464079061873,4855.150154141513,4.524832199667984,4367.0,3859.036992314684,12349.32501365882,7982.325013658819,4123.288021344136,129.94436121783173,45.93664606084928,70.99838423642623,78.83916136772459,0.0
12,05:30,16970.0,879.0423665893749,3627.404140278337,4506.446506867712,3.7917546768810686,4366.0,3821.708842141277,12459.761738455409,8093.761738455407,4272.0528963141305,130.33919921645486,50.8589838158938,71.97209016848913,79.14266930700995,0.0
13,06:00,17362.0,945.5342872512496,3584.8731481057816,4530.407435357031,0.0,4369.0,3653.5049200688495,12831.592564642968,8462.592564642968,4809.087644574118,130.2180248987837,48.33139539452627,70.39951557469348,77.53344949223532,0.0
14,06:30,17467.0,836.0305756534161,3224.948585481378,4060.979161134794,19.543625203973605,4369.0,3658.670948360993,13386.477213661232,9017.477213661232,5358.806265300239,131.49075977446668,54.38058024315291,80.88520996968529,86.85302513745292,0.0
15,07:00,17977.0,780.0612050113622,2974.2269914642216,3754.288196475584,94.80597510724232,4365.0,3828.471570669979,14127.905828417172,9762.905828417172,5934.434257747194,136.62130357792918,64.07968725105604,81.39967855511368,87.9479566699786,0.0
16,07:30,18168.0,638.23144371788,2736.04596034117,3374.2774040590502,360.4760717386005,4366.0,4581.881656691739,14433.24652420235,10067.24652420235,5485.364867510611,136.2785124527526,67.08461146970114,84.08832294104667,91.61253218719636,0.0
17,08:00,18447.0,485.7588045039075,2290.633937009979,2776.3927415138864,963.00522750877,4361.0,5158.005225860146,14707.602030977345,10346.602030977345,5188.596805117197,139.07900954265247,66.14979548635978,82.28866093284583,90.63526343759966,0.0
18,08:30,18139.0,514.6435923462379,2371.8806074412128,2886.524199787451,1436.1570124006214,4353.0,5458.224153574566,13816.318787811928,9463.318787811928,4005.094634237362,139.8544817953895,63.35733980931209,79.95822500473467,86.74780886556462,0.0
19,09:00,18440.0,493.9963694132687,2517.263703883601,3011.2600732968704,1942.584340708296,4342.0,5692.8510561198855,13486.155585994831,9144.155585994831,3451.3045298749475,142.98458623480755,63.120888312051335,81.03862560676565,87.58605638321917,0.0
20,09:30,18340.0,492.9591226321766,2703.6554238580266,3196.614546490204,2872.488043805397,4336.0,5802.212001349417,12270.8974097044,7934.897409704399,2132.6854083549824,141.1617640178294,53.97227060849481,77.10623992552513,84.1329672686779,0.0
21,10:00,18257.0,528.3198281559213,2836.209435761773,3364.529263917694,3952.792330621045,4324.0,5912.754315718176,10939.678405461262,6615.678405461262,702.9240897430855,144.14738116620288,37.8904847218548,69.96148025583594,81.39206855948099,0.0
22,10:30,17320.0,528.6158091674411,3000.11004179578,3528.725850963221,3994.0532130525753,4257.0,6243.482254310355,9797.220935984204,5540.220935984204,-703.261318326151,144.66365983578385,34.30700136383418,67.21647378898234,80.65498496831188,0.0
23,11:00,16785.0,700.2129526009516,2721.369199663305,3421.582152264257,3902.637947657384,4022.0,6220.768795722812,9460.77990007836,5438.77990007836,-781.988895644452,144.3579146836899,26.701846146240747,61.43826211777261,75.99254198213943,0.0
24,11:30,16735.0,688.382479117743,2594.958780616994,3283.341259734737,5346.294145498009,3936.0,6387.805100607175,8105.364594767254,4169.364594767254,-2218.4405058399207,144.5254637100095,21.30618057592156,52.89457396792571,70.93703106839898,0.0
25,12:00,16833.0,678.6846434181367,2602.495410378997,3281.180053797133,6524.908082876083,3642.0,6301.018424219369,7026.911863326783,3384.9118633267826,-2916.1065608925865,145.56019531468937,13.809021082889918,37.45168260217852,64.6466727877703,0.0
26,12:30,16472.0,701.6239521273992,2530.6170913539354,3232.2410434813346,6539.500765999912,3629.0,6167.672139766147,6700.258190518754,3071.2581905187544,-3096.4139492473923,146.49802278380247,13.634082882574246,38.77966568857301,68.29968319271129,0.0
27,13:00,16281.0,725.4238530123885,2676.492446416243,3401.916299428632,6504.512212237914,3620.0,5940.548190155154,6374.571488333455,2754.571488333455,-3185.976701821699,141.97442591219598,14.816576762715302,33.07784063138537,65.82974382197006,0.0
28,13:30,16255.0,731.9091541247078,2470.0918403328915,3202.0009944575995,6150.214183265503,3610.0,5852.468098070897,6902.784822276899,3292.784822276899,-2559.6832757939983,147.8160026158051,17.654210490194338,41.70563938566677,68.19159324804711,0.0
29,14:00,16175.0,713.6216273689316,2153.6758343364063,2867.297461705338,5754.918889246043,3599.0,5735.975762990767,7552.783649048619,3953.783649048619,-1782.1921139421484,150.67384971525237,21.82130056136472,54.9107193632279,71.8861813930508,0.0
30,14:30,16413.0,728.7105133324242,1716.5635340262406,2445.2740473586646,5652.979077494798,3594.0,5782.865381946988,8314.746875146539,4720.7468751465385,-1062.1185068004495,151.5880618381324,24.93764963847642,54.40917152062558,71.32168213834514,0.0
31,15:00,17421.0,714.6371728988355,1911.451532274393,2626.0887051732284,5826.430638149907,3585.0,6085.007622136758,8968.480656676864,5383.480656676864,-701.5269654598942,150.24591857025706,32.287242606434106,63.37006865576367,74.7211556590043,0.0
32,15:30,18252.0,754.9246421930202,1896.323326749608,2651.247968942628,5196.605948300517,3578.0,5409.661119710178,10404.146082756855,6826.146082756855,1416.484963046677,157.9287451729841,33.53423878588313,65.13084854439518,79.41657946497979,0.0
33,16:00,19698.0,852.9399648687026,1881.7670017371852,2734.706966605888,4885.637008514617,3567.0,5352.655113446449,12077.656024879496,8510.656024879496,3158.000911433047,162.7440999617861,45.61197431298412,72.03767627168278,82.72920638658985,0.0
34,16:30,21355.0,730.8489281003449,2182.537598273145,2913.38652637349,3303.5805675563743,3562.0,5209.624537142649,15138.032906070135,11576.032906070135,6366.408368927486,179.2684726118033,70.5611052285694,86.02206026233513,97.79530102105092,0.0
35,17:00,23474.0,720.7612999776527,2055.1256135191047,2775.886913496757,2474.912803301886,3561.0,4936.369702715892,18223.20028320136,14662.200283201357,9725.830580485464,183.83448549272975,86.38599209338575,98.48306858154017,112.7138199163102,0.0
36,17:30,24754.0,598.9690595935738,1912.0059103549395,2510.974969948513,1645.0157325925852,3568.0,4956.094529773284,20598.009297458902,17030.009297458902,12073.91476768562,188.6951550209708,96.12234470525128,108.09180121902732,121.48152312993147,0.0
37,18:00,25359.0,648.7708184362878,1906.29047234157,2555.0612907778577,1213.5799126152806,3565.0,4960.482030892175,21590.358796606863,18025.358796606863,13064.876765714687,192.93452376054773,98.13908721287076,111.18340329863518,123.8052807629686,0.0
38,18:30,25569.0,591.1133082021012,1895.6350448908213,2486.7483530929226,767.1269668219752,3567.0,5083.712609624698,22315.1246800851,18748.1246800851,13664.412070460405,193.84789916141284,103.55588182168114,116.33085041039992,133.8675574801304,0.0
39,19:00,25745.0,626.3587868779017,2180.147214049464,2806.5060009273657,310.27150541389244,3563.0,4651.072401728112,22628.22249365874,19065.22249365874,14414.150091930627,192.99231146440567,106.20819102974096,117.55139406805915,136.3554531124704,0.0
40,19:30,25914.0,676.5978589311127,2415.521058371905,3092.118917303017,161.86044272096638,3564.0,4775.799236658667,22660.020639976017,19096.020639976017,14320.221403317351,194.19066936228805,102.3467438919642,114.16691012123364,130.78652064019815,0.0
41,20:00,26104.0,786.298836091621,2630.6680933798784,3416.9669294714995,0.0,3565.0,4622.877291450251,22687.0330705285,19122.0330705285,14499.15577907825,194.99225424846287,96.85063468942188,106.4332326691306,116.4612125970737,0.0
42,20:30,25499.0,741.4375658437548,2251.6166643018755,2993.0542301456303,0.0,3570.0,4956.68419433742,22505.94576985437,18935.94576985437,13979.26157551695,194.4850317624602,92.60275031689189,103.05200850247076,111.90560624278024,0.0
43,21:00,25155.0,674.5547914858248,2275.87044023624,2950.4252317220644,13.612218210567908,3570.0,4913.221007124651,22190.96255006737,18620.96255006737,13707.741542942716,192.6888171393932,86.58949937310935,96.11248136304052,105.62783032114729,0.0
44,21:30,24193.0,641.7058926514474,2495.5453381436355,3137.251230795083,13.523017441645711,3569.0,4784.352992422084,21042.22575176327,17473.22575176327,12688.872759341188,185.7426225301815,80.59672193778347,89.40160771682602,100.00009491436025,0.0
